#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 2           184.927           0.190        0.063        0.059        6495711115                  7588940952                  
GPU 3           183.972           0.201        0.068        0.062        5478646951                  8615396062                  
GPU 4           186.642           0.190        0.063        0.059        6467988488                  7662875551                  
GPU 5           192.677           0.195        0.065        0.061        5532918600                  7948946789                  
GPU 6           185.657           0.193        0.064        0.060        6427969024                  8059871453                  
GPU 7           193.586           0.197        0.066        0.061        5516984463                  8239851405                  
GPU 0           153.122           0.117        0.035        0.030        8307783063                  7126934080                  
GPU 1           161.727           0.117        0.035        0.031        7120170648                  8829004601                  
GPU 2           153.338           0.118        0.036        0.030        8292431842                  7175767160                  
GPU 3           150.638           0.117        0.035        0.031        7142978721                  8821957217                  
GPU 4           151.281           0.116        0.035        0.030        8328189309                  7157708626                  
GPU 5           156.608           0.119        0.036        0.031        7141171588                  8872227668                  
GPU 6           156.967           0.119        0.036        0.030        8296159688                  7139061859                  
GPU 7           159.016           0.118        0.036        0.031        7141307627                  8854295164                  
GPU 0           178.757           0.141        0.047        0.039        7865450534                  7573779771                  
GPU 1           173.501           0.128        0.041        0.035        6905595242                  9177239189                  
GPU 2           162.453           0.149        0.049        0.044        7521478629                  7992196821                  
GPU 3           163.584           0.121        0.038        0.032        7023324919                  9676992760                  
GPU 4           168.773           0.156        0.051        0.047        7428170861                  8207730384                  
GPU 5           172.545           0.140        0.046        0.040        6763315805                  9259274664                  
GPU 6           177.138           0.142        0.047        0.040        7865370540                  8659760334                  
GPU 7           179.836           0.134        0.043        0.038        6902320327                  9515906073                  
GPU 0           190.137           0.201        0.062        0.071        6222971889                  7846843893                  
GPU 1           200.885           0.210        0.066        0.075        5303708198                  8114372664                  
GPU 2           188.849           0.196        0.061        0.067        6475399116                  7513767989                  
GPU 3           185.929           0.217        0.069        0.077        5254568753                  8278139577                  
GPU 4           188.063           0.192        0.060        0.065        6569026753                  7786455445                  
GPU 5           192.762           0.202        0.063        0.071        5412376296                  8153771585                  
GPU 6           194.904           0.200        0.062        0.071        6221130105                  7579969843                  
GPU 7           191.295           0.211        0.066        0.075        5360819073                  8346528856                  
GPU 0           173.538           0.170        0.054        0.054        7024409566                  7748507098                  
GPU 1           185.856           0.170        0.053        0.054        6064483709                  8554638377                  
GPU 2           178.324           0.172        0.054        0.054        6974443665                  7236982757                  
GPU 3           173.216           0.171        0.054        0.054        6109286990                  9097868256                  
GPU 4           179.159           0.170        0.053        0.054        7021246612                  7674128379                  
GPU 5           181.492           0.170        0.054        0.054        6100276869                  8726068670                  
GPU 6           183.476           0.170        0.054        0.054        7038531702                  8383227165                  
GPU 7           180.482           0.171        0.054        0.055        6122610844                  8948476305                  
GPU 0           202.010           0.199        0.061        0.070        6358382886                  8216415463                  
GPU 1           214.566           0.196        0.061        0.069        5697563687                  8889597417                  
GPU 2           199.455           0.215        0.066        0.079        6123274030                  8035849792                  
GPU 3           195.875           0.189        0.059        0.065        5821963465                  9503415394                  
GPU 4           209.447           0.211        0.065        0.077        6244089511                  8828652582                  
GPU 5           213.078           0.199        0.061        0.071        5548670868                  9207414707                  
GPU 6           214.378           0.200        0.062        0.072        6372533165                  9098377119                  
GPU 7           204.172           0.200        0.062        0.071        5716734400                  9430780035                  
GPU 0           216.665           0.270        0.083        0.108        5248786090                  8581468165                  
GPU 1           236.351           0.268        0.081        0.107        4595456218                  8564380145                  
GPU 2           223.795           0.267        0.081        0.107        5235398357                  9016148236                  
GPU 3           226.359           0.267        0.081        0.107        4592634498                  8549828761                  
GPU 4           225.582           0.272        0.083        0.109        5271745475                  8990378548                  
GPU 5           242.285           0.271        0.083        0.109        4665193545                  8982006782                  
GPU 6           233.863           0.270        0.082        0.108        5210348327                  8154615312                  
GPU 7           234.072           0.268        0.081        0.107        4626167352                  8915689340                  
GPU 0           229.465           0.261        0.079        0.105        5131095385                  8831024556                  
GPU 1           237.420           0.264        0.080        0.106        4540279511                  8731579195                  
GPU 2           220.662           0.264        0.080        0.106        5160021200                  8621134262                  
GPU 3           218.440           0.266        0.081        0.107        4524948696                  8362134117                  
GPU 4           225.617           0.259        0.078        0.104        5139097107                  8978273923                  
GPU 5           242.995           0.262        0.079        0.105        4507642073                  8569861212                  
GPU 6           229.349           0.262        0.080        0.105        5147406832                  9074441665                  
GPU 7           229.366           0.269        0.082        0.108        4570592454                  8860077143                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           221.674           0.245        0.079        0.088        5329558325                  8168903586                  
GPU 1           229.413           0.243        0.079        0.087        4670698968                  7847412520                  
GPU 2           211.319           0.242        0.078        0.087        5281097445                  7475865480                  
GPU 3           216.011           0.242        0.078        0.088        4655519837                  8232469278                  
GPU 4           220.281           0.244        0.080        0.087        5352515929                  8208581311                  
GPU 5           220.967           0.243        0.079        0.088        4677158438                  8227442924                  
GPU 6           225.143           0.244        0.079        0.088        5336146302                  8282415078                  
GPU 7           216.184           0.239        0.077        0.086        4626282816                  8111394246                  
GPU 0           232.214           0.274        0.083        0.110        5310050089                  8657859484                  
GPU 1           243.927           0.266        0.080        0.106        4628253276                  8524639867                  
GPU 2           224.393           0.268        0.081        0.107        5250754513                  8440220570                  
GPU 3           219.768           0.272        0.083        0.109        4696621692                  9012946711                  
GPU 4           229.085           0.265        0.080        0.106        5303264710                  8861963975                  
GPU 5           224.045           0.273        0.083        0.109        4728144786                  9156603428                  
GPU 6           259.766           0.273        0.083        0.109        5326664723                  8863874295                  
GPU 7           232.688           0.272        0.082        0.109        4713614486                  9115117820                  
GPU 0           207.467           0.237        0.078        0.083        5387952520                  7090611222                  
GPU 1           221.354           0.244        0.079        0.087        4699847063                  7519508137                  
GPU 2           203.627           0.233        0.078        0.078        5460113538                  6930752822                  
GPU 3           208.110           0.247        0.079        0.089        4685954449                  7464314406                  
GPU 4           209.820           0.235        0.078        0.080        5445806478                  7070800895                  
GPU 5           207.202           0.238        0.078        0.083        4719508145                  7329720248                  
GPU 6           219.829           0.237        0.078        0.083        5381957301                  7057514947                  
GPU 7           207.794           0.242        0.079        0.086        4709268391                  7504501670                  
GPU 0           190.784           0.194        0.064        0.060        6360756326                  7340756638                  
GPU 1           192.899           0.197        0.066        0.061        5454796536                  7852707101                  
GPU 2           185.541           0.189        0.062        0.058        6516741261                  7805598487                  
GPU 3           177.243           0.196        0.066        0.061        5340975844                  7592400898                  
GPU 4           186.648           0.190        0.062        0.059        6442715333                  7435925538                  
GPU 5           190.015           0.194        0.064        0.060        5526290588                  7862502397                  
GPU 6           188.792           0.191        0.063        0.059        6366198337                  7298081988                  
GPU 7           185.084           0.196        0.065        0.061        5485012960                  7787151734                  
GPU 0           171.716           0.149        0.047        0.043        7256992647                  7173455454                  
GPU 1           177.597           0.152        0.048        0.045        6243176806                  8443958961                  
GPU 2           167.089           0.148        0.047        0.043        7264222869                  7011229357                  
GPU 3           166.389           0.152        0.048        0.045        6242654922                  8556651214                  
GPU 4           170.541           0.147        0.046        0.042        7348570469                  7252990163                  
GPU 5           171.688           0.150        0.048        0.044        6276251452                  8280483576                  
GPU 6           176.404           0.148        0.047        0.043        7231630696                  7649381883                  
GPU 7           169.994           0.151        0.048        0.045        6283699081                  8610519777                  
GPU 0           204.928           0.188        0.063        0.058        6374388278                  7155117248                  
GPU 1           193.184           0.175        0.058        0.053        5681670568                  8068492326                  
GPU 2           194.965           0.200        0.066        0.064        6102390326                  7364549809                  
GPU 3           188.859           0.171        0.057        0.050        5763362619                  7829903318                  
GPU 4           197.694           0.199        0.066        0.064        6033972901                  7616882009                  
GPU 5           198.901           0.187        0.062        0.059        5541227287                  7851889568                  
GPU 6           195.884           0.187        0.062        0.059        6328291348                  7352644319                  
GPU 7           198.569           0.180        0.060        0.055        5643523361                  7913697730                  
GPU 0           221.664           0.244        0.079        0.087        5224212849                  7794039363                  
GPU 1           226.898           0.250        0.080        0.091        4604047582                  8017862442                  
GPU 2           213.732           0.243        0.081        0.084        5248116831                  7055310340                  
GPU 3           206.278           0.253        0.081        0.092        4605657045                  8158698508                  
GPU 4           220.247           0.245        0.081        0.085        5290424362                  7866929448                  
GPU 5           218.756           0.245        0.080        0.087        4535887234                  7572761172                  
GPU 6           221.552           0.244        0.079        0.087        5239616860                  8123987695                  
GPU 7           214.990           0.247        0.079        0.090        4577698501                  8070667968                  
GPU 0           215.465           0.246        0.084        0.081        5407928957                  7744089335                  
GPU 1           224.586           0.235        0.080        0.076        4677991265                  7608068736                  
GPU 2           211.999           0.245        0.081        0.084        5309667078                  7481410106                  
GPU 3           209.606           0.238        0.081        0.077        4720768183                  8049023097                  
GPU 4           222.346           0.244        0.081        0.083        5370824026                  8133781378                  
GPU 5           224.612           0.246        0.084        0.082        4745065034                  8091050776                  
GPU 6           220.598           0.244        0.083        0.082        5422649456                  8171210475                  
GPU 7           218.717           0.244        0.083        0.079        4753585634                  7940816118                  
GPU 0           203.530           0.222        0.071        0.077        5915366652                  7855142253                  
GPU 1           213.778           0.226        0.073        0.079        5220644049                  8325254276                  
GPU 2           200.929           0.227        0.073        0.079        5901371249                  7663735956                  
GPU 3           203.035           0.221        0.071        0.077        5217665399                  8600924482                  
GPU 4           212.553           0.226        0.073        0.079        5941045723                  8271077309                  
GPU 5           207.541           0.219        0.070        0.076        5181121179                  8409435809                  
GPU 6           213.319           0.218        0.070        0.076        5918285992                  8210455775                  
GPU 7           209.323           0.229        0.074        0.080        5230791914                  8382043967                  
GPU 0           170.411           0.182        0.059        0.057        6715914360                  7243014310                  
GPU 1           191.750           0.182        0.058        0.058        5719018777                  7575270113                  
GPU 2           180.200           0.169        0.055        0.049        6937984780                  6674267041                  
GPU 3           170.253           0.193        0.061        0.064        5569280985                  7736495682                  
GPU 4           173.103           0.173        0.056        0.052        6877956393                  6924655010                  
GPU 5           178.754           0.185        0.060        0.058        5837008231                  7891307898                  
GPU 6           189.516           0.180        0.058        0.056        6755160183                  7163645693                  
GPU 7           186.248           0.184        0.059        0.058        5666100455                  7559168134                  
GPU 0           158.483           0.132        0.042        0.038        8548278697                  7596268786                  
GPU 1           168.395           0.131        0.041        0.035        6658300091                  8203732545                  
GPU 2           158.324           0.132        0.042        0.034        7759700059                  6930542234                  
GPU 3           155.590           0.133        0.042        0.035        6666109314                  8204188577                  
GPU 4           158.042           0.131        0.041        0.034        7786748765                  6914480123                  
GPU 5           164.804           0.131        0.042        0.035        6696116419                  8273662474                  
GPU 6           161.665           0.131        0.041        0.034        7735349956                  6872681791                  
GPU 7           162.934           0.132        0.042        0.035        6697933610                  8259723971                  
GPU 0           154.552           0.124        0.038        0.032        7953934567                  6852040633                  
GPU 1           164.026           0.123        0.037        0.032        6841358970                  8456574069                  
GPU 2           154.596           0.125        0.039        0.032        7965455459                  6903814732                  
GPU 3           153.562           0.124        0.038        0.033        6844252564                  8451842083                  
GPU 4           152.761           0.125        0.038        0.032        7998988266                  6885549062                  
GPU 5           157.446           0.125        0.038        0.033        6847482675                  8512688117                  
GPU 6           157.818           0.124        0.038        0.032        7934187993                  6864488222                  
GPU 7           157.896           0.124        0.038        0.033        6863948934                  8499019726                  
GPU 0           156.622           0.125        0.039        0.032        7857467645                  7294437073                  
GPU 1           160.900           0.125        0.039        0.033        6713680604                  8486401231                  
GPU 2           155.007           0.129        0.040        0.033        7809120477                  7409389028                  
GPU 3           156.378           0.123        0.038        0.032        6727379750                  8559989950                  
GPU 4           160.156           0.125        0.039        0.032        7825706026                  7460080831                  
GPU 5           164.010           0.127        0.039        0.033        6717454276                  8709445996                  
GPU 6           162.593           0.124        0.039        0.032        7832984679                  7531168792                  
GPU 7           162.600           0.127        0.040        0.033        6731327706                  8577749359                  
GPU 0           209.109           0.217        0.065        0.082        5701147987                  8858371431                  
GPU 1           213.476           0.211        0.064        0.079        5082347027                  8548781042                  
GPU 2           206.051           0.235        0.071        0.092        5458574282                  8674779739                  
GPU 3           213.608           0.205        0.062        0.076        5220460548                  9402981018                  
GPU 4           220.955           0.229        0.069        0.088        5576716426                  9237512347                  
GPU 5           220.297           0.218        0.066        0.083        4954865489                  8908986500                  
GPU 6           216.297           0.219        0.066        0.083        5659302425                  8810791887                  
GPU 7           220.274           0.216        0.065        0.082        5053643732                  8559965390                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           216.315           0.244        0.076        0.093        5526976696                  8159731238                  
GPU 1           230.149           0.245        0.075        0.095        4746314563                  8230682907                  
GPU 2           212.804           0.237        0.073        0.089        5515217132                  7954824847                  
GPU 3           213.799           0.258        0.078        0.103        4554184076                  8273529918                  
GPU 4           213.685           0.241        0.074        0.092        5490009465                  8364973355                  
GPU 5           218.764           0.250        0.077        0.097        4715700445                  8109223382                  
GPU 6           218.984           0.249        0.076        0.096        5402446693                  8455689522                  
GPU 7           213.862           0.251        0.076        0.098        4626722175                  8084681186                  
GPU 0           162.835           0.139        0.045        0.036        7417608295                  6747141226                  
GPU 1           168.965           0.140        0.045        0.037        6326059458                  7787784853                  
GPU 2           159.228           0.139        0.045        0.036        7423802671                  6519692012                  
GPU 3           157.749           0.148        0.049        0.039        6274977837                  7696754665                  
GPU 4           161.415           0.140        0.045        0.036        7447756019                  6689024933                  
GPU 5           164.718           0.143        0.047        0.037        6360707977                  7851721399                  
GPU 6           163.541           0.141        0.046        0.037        7349875995                  6547901898                  
GPU 7           166.065           0.144        0.047        0.038        6332041802                  7797343136                  
GPU 0           168.976           0.151        0.051        0.040        7258648463                  6505856773                  
GPU 1           175.424           0.147        0.049        0.039        6338228116                  7811462174                  
GPU 2           166.399           0.152        0.051        0.040        7067777549                  6527192005                  
GPU 3           166.366           0.143        0.047        0.038        6391962123                  7882906223                  
GPU 4           172.229           0.148        0.050        0.039        7136672188                  6651139438                  
GPU 5           175.945           0.152        0.051        0.040        6254368896                  7743706774                  
GPU 6           174.911           0.152        0.051        0.040        7222517022                  6422515438                  
GPU 7           174.274           0.149        0.050        0.040        6329628395                  7805448223                  
GPU 0           174.462           0.175        0.058        0.050        6566290970                  6683474910                  
GPU 1           183.366           0.177        0.059        0.051        5643697077                  7703880442                  
GPU 2           179.243           0.181        0.060        0.052        6661633227                  6875567749                  
GPU 3           178.247           0.180        0.060        0.052        5597142771                  7586325490                  
GPU 4           179.822           0.179        0.060        0.051        6741575135                  7096997974                  
GPU 5           189.228           0.176        0.059        0.051        5691399640                  7548196007                  
GPU 6           184.468           0.173        0.057        0.050        6583154239                  6983059760                  
GPU 7           180.407           0.178        0.060        0.052        5651988142                  7521812201                  
GPU 0           206.479           0.206        0.071        0.063        6147803186                  7096078500                  
GPU 1           207.565           0.203        0.071        0.061        5513230402                  7762899320                  
GPU 2           199.741           0.206        0.071        0.063        6116648491                  6819039129                  
GPU 3           200.108           0.196        0.068        0.057        5586499814                  7641659522                  
GPU 4           208.269           0.218        0.075        0.069        6011489304                  7319638964                  
GPU 5           202.457           0.209        0.072        0.064        5349520588                  7687439117                  
GPU 6           208.534           0.207        0.071        0.064        6114709057                  7444902081                  
GPU 7           204.026           0.203        0.070        0.061        5468035118                  7682140641                  
GPU 0           204.042           0.219        0.070        0.076        5905713858                  8218448107                  
GPU 1           207.808           0.211        0.067        0.072        5179033956                  8223441809                  
GPU 2           195.120           0.220        0.070        0.077        5925199544                  8357960084                  
GPU 3           196.078           0.212        0.067        0.073        5173347444                  8215169297                  
GPU 4           203.017           0.214        0.069        0.073        5959532504                  8253332110                  
GPU 5           203.550           0.214        0.069        0.073        5184634732                  8142896807                  
GPU 6           209.610           0.213        0.068        0.073        5908519713                  7741261016                  
GPU 7           200.836           0.217        0.069        0.074        5221891846                  8305858963                  
GPU 0           210.643           0.233        0.075        0.084        5495446409                  7733760140                  
GPU 1           220.698           0.235        0.074        0.087        4694752285                  7687527625                  
GPU 2           202.737           0.232        0.075        0.083        5439609204                  7113840972                  
GPU 3           202.662           0.241        0.076        0.091        4661577898                  7992630774                  
GPU 4           205.531           0.228        0.073        0.081        5550954205                  7578956825                  
GPU 5           216.109           0.233        0.074        0.084        4836817001                  7832726181                  
GPU 6           219.633           0.233        0.075        0.085        5507312297                  7846681364                  
GPU 7           207.734           0.235        0.075        0.087        4725576777                  7792172248                  
GPU 0           205.670           0.233        0.073        0.085        5747139970                  8479706787                  
GPU 1           222.759           0.230        0.073        0.083        5129917819                  8440906478                  
GPU 2           215.638           0.233        0.073        0.085        5695844357                  8084974628                  
GPU 3           213.548           0.227        0.072        0.080        5214895425                  8807418072                  
GPU 4           225.723           0.239        0.074        0.089        5669740889                  8930457998                  
GPU 5           222.739           0.234        0.073        0.086        5063481976                  8981883819                  
GPU 6           228.985           0.234        0.073        0.086        5682686166                  8357759912                  
GPU 7           217.664           0.228        0.072        0.083        5098332633                  8614595991                  
GPU 0           234.291           0.255        0.077        0.101        5146903530                  8834401825                  
GPU 1           231.377           0.258        0.078        0.102        4505753775                  8581321710                  
GPU 2           216.588           0.255        0.076        0.101        5122767461                  8490051417                  
GPU 3           218.036           0.255        0.076        0.101        4494453706                  8300232281                  
GPU 4           232.233           0.257        0.078        0.102        5143467521                  8878691817                  
GPU 5           228.797           0.254        0.076        0.101        4532159212                  8671857976                  
GPU 6           230.799           0.256        0.077        0.102        5184615193                  9326235995                  
GPU 7           227.286           0.258        0.078        0.103        4577021314                  9062544238                  
GPU 0           233.857           0.258        0.078        0.102        5159039588                  8658803893                  
GPU 1           225.403           0.257        0.077        0.102        4573736713                  8782376970                  
GPU 2           222.065           0.257        0.077        0.102        5210599233                  9158876189                  
GPU 3           226.395           0.258        0.078        0.103        4549626596                  8522247463                  
GPU 4           227.940           0.258        0.078        0.102        5206894052                  9347266211                  
GPU 5           236.849           0.258        0.078        0.102        4545656337                  8555072216                  
GPU 6           225.491           0.257        0.077        0.102        5164033974                  8674235066                  
GPU 7           227.798           0.261        0.079        0.103        4602354847                  9074944167                  
GPU 0           205.196           0.232        0.072        0.086        5697052680                  8141864644                  
GPU 1           219.471           0.233        0.071        0.088        4865427750                  8166096457                  
GPU 2           202.876           0.224        0.069        0.081        5821566290                  7922362474                  
GPU 3           202.383           0.240        0.073        0.092        4820432208                  8475484672                  
GPU 4           201.842           0.221        0.068        0.080        5810887899                  7946387209                  
GPU 5           218.375           0.230        0.071        0.085        5004390276                  8333730408                  
GPU 6           207.182           0.228        0.070        0.084        5697568552                  7936663762                  
GPU 7           217.446           0.235        0.072        0.088        4909773498                  8211935083                  
GPU 0           208.507           0.218        0.073        0.071        5953678013                  7686044104                  
GPU 1           220.026           0.210        0.071        0.067        5231592369                  7791878933                  
GPU 2           199.637           0.224        0.074        0.074        5750802784                  7160894389                  
GPU 3           207.913           0.202        0.068        0.063        5307889748                  7876602579                  
GPU 4           211.128           0.222        0.074        0.074        5820545505                  7968226695                  
GPU 5           218.099           0.217        0.072        0.071        5157318517                  7997843172                  
GPU 6           218.260           0.217        0.072        0.071        5878807464                  7618054669                  
GPU 7           212.986           0.216        0.073        0.069        5221082119                  7862732969                  
GPU 0           218.380           0.250        0.082        0.088        5587716946                  7565160508                  
GPU 1           224.941           0.255        0.083        0.091        4849515431                  7969096421                  
GPU 2           208.365           0.251        0.082        0.088        5564921855                  7319707977                  
GPU 3           205.743           0.262        0.085        0.095        4803195232                  8088503822                  
GPU 4           212.874           0.245        0.081        0.084        5685564511                  7351977431                  
GPU 5           223.874           0.251        0.082        0.088        4954494959                  8056180577                  
GPU 6           216.112           0.251        0.082        0.088        5632696290                  7671727468                  
GPU 7           217.565           0.254        0.083        0.090        4888830782                  8036902754                  
GPU 0           210.117           0.228        0.072        0.083        5772527545                  8139249889                  
GPU 1           219.503           0.234        0.074        0.084        5135154243                  8513990666                  
GPU 2           208.624           0.227        0.072        0.082        5745927189                  7881815817                  
GPU 3           209.235           0.231        0.074        0.082        5194789286                  8595965059                  
GPU 4           215.846           0.226        0.071        0.082        5838343130                  8852119299                  
GPU 5           216.114           0.222        0.070        0.087        5688724378                  9226467878                  
GPU 6           216.036           0.227        0.072        0.082        5835096427                  9185701742                  
GPU 7           207.330           0.232        0.073        0.084        5050120099                  8443130454                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           167.408           0.156        0.051        0.045        7120581661                  7307226168                  
GPU 1           176.004           0.152        0.049        0.045        6028449453                  8189993627                  
GPU 2           167.719           0.156        0.050        0.045        7073310647                  7075779633                  
GPU 3           167.920           0.159        0.051        0.048        5948425352                  8143653672                  
GPU 4           172.423           0.152        0.049        0.044        7217703046                  7498045331                  
GPU 5           174.249           0.151        0.049        0.044        6317220798                  8652943634                  
GPU 6           173.853           0.153        0.049        0.045        7138710472                  7577717216                  
GPU 7           169.927           0.154        0.050        0.045        6155292132                  8113089828                  
GPU 0           152.254           0.117        0.035        0.030        8305528461                  7128776956                  
GPU 1           162.110           0.116        0.034        0.030        7120116541                  8823437729                  
GPU 2           153.050           0.118        0.035        0.030        8307031622                  7166706936                  
GPU 3           152.682           0.116        0.034        0.030        7132348417                  8830845266                  
GPU 4           153.166           0.117        0.035        0.030        8320690188                  7127804739                  
GPU 5           161.766           0.118        0.035        0.031        7102878131                  8852660188                  
GPU 6           157.655           0.118        0.035        0.030        8275236339                  7130420308                  
GPU 7           156.381           0.118        0.035        0.031        7145526530                  8858703990                  
GPU 0           167.755           0.134        0.044        0.034        7658165145                  6935194501                  
GPU 1           173.990           0.127        0.041        0.033        6678645867                  8280162234                  
GPU 2           163.582           0.133        0.044        0.034        7647121402                  6906392869                  
GPU 3           164.216           0.121        0.038        0.032        6759177281                  8359053477                  
GPU 4           167.074           0.141        0.047        0.036        7505653371                  6770992743                  
GPU 5           170.023           0.146        0.050        0.038        6327291083                  7843595895                  
GPU 6           167.764           0.134        0.044        0.034        7579188058                  6780618570                  
GPU 7           170.812           0.130        0.042        0.035        6641759781                  8229134557                  
GPU 0           182.474           0.175        0.058        0.052        6430170827                  7234591395                  
GPU 1           194.654           0.177        0.060        0.051        5669687177                  7933876615                  
GPU 2           182.285           0.177        0.059        0.052        6403299545                  7047630702                  
GPU 3           179.317           0.174        0.059        0.049        5654886671                  7750368927                  
GPU 4           193.065           0.181        0.059        0.057        6431236692                  7998117906                  
GPU 5           191.016           0.178        0.057        0.057        5552741847                  8098529691                  
GPU 6           196.946           0.176        0.058        0.053        6444078724                  8026093393                  
GPU 7           184.391           0.173        0.058        0.051        5639513949                  7891041227                  
GPU 0           220.016           0.242        0.078        0.086        5664288348                  7614728153                  
GPU 1           224.250           0.238        0.076        0.085        4984970512                  8502103369                  
GPU 2           211.928           0.240        0.077        0.086        5680983614                  7856783284                  
GPU 3           209.224           0.239        0.077        0.085        4967639379                  8244956465                  
GPU 4           216.190           0.240        0.077        0.086        5740267043                  8587260106                  
GPU 5           217.334           0.241        0.078        0.086        4992857921                  8086321530                  
GPU 6           228.032           0.242        0.078        0.087        5721709462                  8431681966                  
GPU 7           217.030           0.242        0.078        0.086        5031490872                  8644921083                  
GPU 0           217.927           0.249        0.080        0.090        5281210106                  8151374802                  
GPU 1           226.691           0.254        0.081        0.092        4683050927                  8191953355                  
GPU 2           210.212           0.249        0.080        0.090        5211855406                  7380630314                  
GPU 3           211.192           0.254        0.081        0.093        4708339991                  8522782383                  
GPU 4           216.081           0.246        0.080        0.087        5313612970                  8308972096                  
GPU 5           221.071           0.248        0.082        0.086        4641582307                  7493429393                  
GPU 6           214.455           0.248        0.080        0.089        5261433211                  7899421619                  
GPU 7           217.934           0.259        0.083        0.095        4697981681                  8256510391                  
GPU 0           177.615           0.177        0.062        0.047        6674567357                  6176678265                  
GPU 1           186.224           0.175        0.061        0.048        5601874096                  6905910196                  
GPU 2           178.047           0.176        0.061        0.046        6728775333                  6167567682                  
GPU 3           174.909           0.186        0.064        0.052        5635895762                  7015540900                  
GPU 4           180.333           0.170        0.059        0.045        6791172778                  6274653456                  
GPU 5           179.493           0.167        0.057        0.044        5931763297                  7290733636                  
GPU 6           177.784           0.174        0.061        0.046        6662545463                  6106277934                  
