#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 7           101.604           0.000        0.000        0.000        480148                      269428                      
GPU 0           96.982            0.000        0.000        0.000        487960                      273069                      
GPU 1           98.261            0.000        0.000        0.000        484854                      277284                      
GPU 2           99.098            0.000        0.000        0.000        490089                      278852                      
GPU 3           97.428            0.000        0.000        0.000        493220                      276748                      
GPU 4           98.361            0.000        0.000        0.000        481203                      269956                      
GPU 5           98.596            0.000        0.000        0.000        472274                      267849                      
GPU 6           99.555            0.000        0.000        0.000        483277                      269943                      
GPU 7           101.590           0.000        0.000        0.000        486947                      272564                      
GPU 0           96.838            0.000        0.000        0.000        437655                      219613                      
GPU 1           98.295            0.000        0.000        0.000        227492                      42458                       
GPU 2           99.019            0.000        0.000        0.000        236392                      47697                       
GPU 3           97.447            0.000        0.000        0.000        210176                      13627                       
GPU 4           98.350            0.000        0.000        0.000        245824                      57131                       
GPU 5           98.588            0.000        0.000        0.000        228537                      47699                       
GPU 6           99.587            0.000        0.000        0.000        203377                      13628                       
GPU 7           101.563           0.000        0.000        0.000        206516                      14152                       
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           96.983            0.000        0.000        0.000        263120                      68662                       
GPU 1           98.278            0.000        0.000        0.000        458639                      250548                      
GPU 2           99.078            0.000        0.000        0.000        460744                      243214                      
GPU 3           97.449            0.000        0.000        0.000        493218                      277271                      
GPU 4           98.397            0.000        0.000        0.000        442389                      224863                      
GPU 5           98.583            0.000        0.000        0.000        443451                      232209                      
GPU 6           99.577            0.000        0.000        0.000        480139                      269947                      
GPU 7           101.560           0.000        0.000        0.000        481702                      269942                      
GPU 0           97.028            0.000        0.000        0.000        493222                      276225                      
GPU 1           98.318            0.000        0.000        0.000        484337                      278336                      
GPU 2           99.022            0.000        0.000        0.000        491129                      278324                      
GPU 3           97.430            0.000        0.000        0.000        493747                      277274                      
GPU 4           98.315            0.000        0.000        0.000        483270                      268891                      
GPU 5           98.606            0.000        0.000        0.000        475411                      267320                      
GPU 6           99.596            0.000        0.000        0.000        480651                      268892                      
GPU 7           101.584           0.000        0.000        0.000        484321                      270989                      
GPU 0           96.991            0.000        0.000        0.000        490574                      275162                      
GPU 1           98.308            0.000        0.000        0.000        484850                      279378                      
GPU 2           99.022            0.000        0.000        0.000        489039                      277803                      
GPU 3           97.427            0.000        0.000        0.000        494791                      278844                      
GPU 4           98.459            0.000        0.000        0.000        480650                      269415                      
GPU 5           98.600            0.000        0.000        0.000        473326                      268375                      
GPU 6           99.599            0.000        0.000        0.000        478043                      268375                      
GPU 7           101.615           0.000        0.000        0.000        484326                      275709                      
GPU 0           96.983            0.000        0.000        0.000        492173                      275701                      
GPU 1           98.306            0.000        0.000        0.000        484339                      278862                      
GPU 2           99.036            0.000        0.000        0.000        494283                      280426                      
GPU 3           97.437            0.000        0.000        0.000        493217                      277271                      
GPU 4           98.311            0.000        0.000        0.000        482748                      269940                      
GPU 5           98.586            0.000        0.000        0.000        470702                      266276                      
GPU 6           99.592            0.000        0.000        0.000        481702                      270466                      
GPU 7           101.561           0.000        0.000        0.000        483274                      268369                      
GPU 0           97.087            0.000        0.000        0.000        435035                      222759                      
GPU 1           98.246            0.000        0.000        0.000        391550                      186078                      
GPU 2           99.139            0.000        0.000        0.000        437150                      226437                      
GPU 3           97.459            0.000        0.000        0.000        237957                      47696                       
GPU 4           98.386            0.000        0.000        0.000        428236                      219097                      
GPU 5           98.548            0.000        0.000        0.000        239543                      59754                       
GPU 6           99.570            0.000        0.000        0.000        232730                      49795                       
GPU 7           101.615           0.000        0.000        0.000        240633                      58133                       
GPU 0           97.057            0.000        0.000        0.000        266263                      64993                       
GPU 1           98.337            0.000        0.000        0.000        294583                      105882                      
GPU 2           99.071            0.000        0.000        0.000        260507                      67616                       
GPU 3           97.439            0.000        0.000        0.000        466488                      244251                      
GPU 4           98.341            0.000        0.000        0.000        258405                      63422                       
GPU 5           98.590            0.000        0.000        0.000        434539                      220677                      
GPU 6           99.599            0.000        0.000        0.000        453926                      235350                      
GPU 7           101.581           0.000        0.000        0.000        472331                      244610                      
GPU 0           97.159            0.000        0.000        0.000        491009                      274063                      
GPU 1           98.324            0.000        0.000        0.000        482759                      276761                      
GPU 2           99.073            0.000        0.000        0.000        486939                      277802                      
GPU 3           97.447            0.000        0.000        0.000        494271                      278322                      
GPU 4           98.301            0.000        0.000        0.000        482222                      270463                      
GPU 5           98.610            0.000        0.000        0.000        474890                      267846                      
GPU 6           99.558            0.000        0.000        0.000        483794                      270463                      
GPU 7           101.563           0.000        0.000        0.000        485361                      272557                      
GPU 0           96.992            0.000        0.000        0.000        493742                      277795                      
GPU 1           98.310            0.000        0.000        0.000        486427                      280953                      
GPU 2           99.042            0.000        0.000        0.000        490620                      279381                      
GPU 3           97.440            0.000        0.000        0.000        495311                      279366                      
GPU 4           98.394            0.000        0.000        0.000        483791                      270462                      
GPU 5           98.619            0.000        0.000        0.000        475947                      270996                      
GPU 6           99.557            0.000        0.000        0.000        483275                      270466                      
GPU 7           101.530           0.000        0.000        0.000        486942                      273086                      
GPU 0           97.165            0.000        0.000        0.000        495323                      277800                      
GPU 1           98.227            0.000        0.000        0.000        487997                      279903                      
GPU 2           99.156            0.000        0.000        0.000        488520                      278855                      
GPU 3           97.428            0.000        0.000        0.000        494791                      278844                      
GPU 4           98.329            0.000        0.000        0.000        485360                      272032                      
GPU 5           98.596            0.000        0.000        0.000        470077                      267267                      
GPU 6           99.629            0.000        0.000        0.000        483277                      272564                      
GPU 7           101.542           0.000        0.000        0.000        486943                      274134                      
GPU 0           96.982            0.000        0.000        0.000        439228                      231669                      
GPU 1           98.238            0.000        0.000        0.000        425623                      218053                      
GPU 2           99.032            0.000        0.000        0.000        430328                      221192                      
GPU 3           97.421            0.000        0.000        0.000        247916                      59227                       
GPU 4           98.384            0.000        0.000        0.000        492713                      279378                      
GPU 5           98.595            0.000        0.000        0.000        431393                      229587                      
GPU 6           99.547            0.000        0.000        0.000        245274                      59746                       
GPU 7           101.546           0.000        0.000        0.000        244782                      59754                       
GPU 0           96.885            0.000        0.000        0.000        254209                      51890                       
GPU 1           98.229            0.000        0.000        0.000        252647                      65520                       
GPU 2           99.110            0.000        0.000        0.000        257888                      63423                       
GPU 3           97.447            0.000        0.000        0.000        452857                      229049                      
GPU 4           98.356            0.000        0.000        0.000        208084                      14675                       
GPU 5           98.632            0.000        0.000        0.000        252126                      63424                       
GPU 6           99.541            0.000        0.000        0.000        455495                      234299                      
GPU 7           101.595           0.000        0.000        0.000        442915                      231154                      
GPU 0           97.001            0.000        0.000        0.000        494794                      278846                      
GPU 1           98.310            0.000        0.000        0.000        483269                      279373                      
GPU 2           99.134            0.000        0.000        0.000        487466                      276755                      
GPU 3           97.422            0.000        0.000        0.000        493218                      277271                      
GPU 4           98.341            0.000        0.000        0.000        482748                      269416                      
GPU 5           98.587            0.000        0.000        0.000        470700                      265751                      
GPU 6           99.556            0.000        0.000        0.000        483792                      270462                      
GPU 7           101.586           0.000        0.000        0.000        482749                      272037                      
GPU 0           96.963            0.000        0.000        0.000        494261                      277792                      
GPU 1           98.233            0.000        0.000        0.000        476456                      276753                      
GPU 2           99.048            0.000        0.000        0.000        492181                      278326                      
GPU 3           97.417            0.000        0.000        0.000        494789                      278319                      
GPU 4           98.378            0.000        0.000        0.000        480649                      267842                      
GPU 5           98.593            0.000        0.000        0.000        475943                      268373                      
GPU 6           99.609            0.000        0.000        0.000        481180                      268895                      
GPU 7           101.607           0.000        0.000        0.000        482755                      271517                      
GPU 0           97.094            0.000        0.000        0.000        490602                      275177                      
GPU 1           98.257            0.000        0.000        0.000        486429                      279382                      
GPU 2           99.100            0.000        0.000        0.000        490090                      277280                      
GPU 3           97.451            0.000        0.000        0.000        492175                      276750                      
GPU 4           98.395            0.000        0.000        0.000        483059                      270345                      
GPU 5           98.605            0.000        0.000        0.000        478029                      268367                      
GPU 6           99.566            0.000        0.000        0.000        481699                      268892                      
GPU 7           101.544           0.000        0.000        0.000        483801                      270991                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.276            0.000        0.000        0.000        482737                      265741                      
GPU 1           98.234            0.000        0.000        0.000        431912                      228012                      
GPU 2           99.134            0.000        0.000        0.000        485894                      272562                      
GPU 3           97.401            0.000        0.000        0.000        436081                      223282                      
GPU 4           98.358            0.000        0.000        0.000        488045                      276261                      
GPU 5           98.616            0.000        0.000        0.000        480665                      276238                      
GPU 6           99.561            0.000        0.000        0.000        386812                      188164                      
GPU 7           101.577           0.000        0.000        0.000        243731                      63422                       
GPU 0           97.204            0.000        0.000        0.000        238484                      45076                       
GPU 1           98.248            0.000        0.000        0.000        246879                      54512                       
GPU 2           99.093            0.000        0.000        0.000        208615                      13628                       
GPU 3           97.447            0.000        0.000        0.000        264165                      64469                       
GPU 4           98.352            0.000        0.000        0.000        233775                      45602                       
GPU 5           98.591            0.000        0.000        0.000        200757                      13104                       
GPU 6           99.602            0.000        0.000        0.000        297201                      99067                       
GPU 7           101.549           0.000        0.000        0.000        452875                      228534                      
GPU 0           97.036            0.000        0.000        0.000        462817                      243202                      
GPU 1           98.256            0.000        0.000        0.000        484855                      277808                      
GPU 2           99.083            0.000        0.000        0.000        493221                      277797                      
GPU 3           97.447            0.000        0.000        0.000        493222                      277273                      
GPU 4           98.277            0.000        0.000        0.000        455491                      238491                      
GPU 5           98.620            0.000        0.000        0.000        472274                      268373                      
GPU 6           99.591            0.000        0.000        0.000        481684                      269932                      
GPU 7           101.580           0.000        0.000        0.000        481690                      270459                      
GPU 0           97.288            0.000        0.000        0.000        492038                      276149                      
GPU 1           98.231            0.000        0.000        0.000        484321                      277279                      
GPU 2           99.063            0.000        0.000        0.000        490096                      277284                      
GPU 3           97.457            0.000        0.000        0.000        492671                      277258                      
GPU 4           98.359            0.000        0.000        0.000        483272                      269940                      
GPU 5           98.612            0.000        0.000        0.000        476991                      268897                      
GPU 6           99.564            0.000        0.000        0.000        484827                      271503                      
GPU 7           101.592           0.000        0.000        0.000        482764                      270473                      
GPU 0           97.210            0.000        0.000        0.000        492703                      276228                      
GPU 1           98.265            0.000        0.000        0.000        489566                      280426                      
GPU 2           99.086            0.000        0.000        0.000        490614                      279377                      
GPU 3           97.516            0.000        0.000        0.000        492175                      276226                      
GPU 4           98.404            0.000        0.000        0.000        476990                      267848                      
GPU 5           98.607            0.000        0.000        0.000        473290                      266258                      
GPU 6           99.587            0.000        0.000        0.000        480680                      268384                      
GPU 7           101.558           0.000        0.000        0.000        484319                      271512                      
GPU 0           97.080            0.000        0.000        0.000        493198                      276211                      
GPU 1           98.333            0.000        0.000        0.000        485901                      279380                      
GPU 2           99.063            0.000        0.000        0.000        491129                      278848                      
GPU 3           97.410            0.000        0.000        0.000        493736                      277792                      
GPU 4           98.317            0.000        0.000        0.000        482227                      269942                      
GPU 5           98.579            0.000        0.000        0.000        473849                      266802                      
GPU 6           99.530            0.000        0.000        0.000        485368                      270988                      
GPU 7           101.607           0.000        0.000        0.000        481702                      270466                      
GPU 0           97.110            0.000        0.000        0.000        438189                      221191                      
GPU 1           98.237            0.000        0.000        0.000        226966                      45078                       
GPU 2           99.083            0.000        0.000        0.000        244258                      57133                       
GPU 3           97.411            0.000        0.000        0.000        209656                      13103                       
GPU 4           98.322            0.000        0.000        0.000        241636                      58181                       
GPU 5           98.573            0.000        0.000        0.000        239020                      55561                       
GPU 6           99.544            0.000        0.000        0.000        208091                      13104                       
GPU 7           101.538           0.000        0.000        0.000        206518                      13103                       
GPU 0           97.079            0.000        0.000        0.000        263645                      68138                       
GPU 1           98.158            0.000        0.000        0.000        465964                      248968                      
GPU 2           99.104            0.000        0.000        0.000        454969                      236919                      
GPU 3           97.428            0.000        0.000        0.000        492694                      276747                      
GPU 4           98.322            0.000        0.000        0.000        448683                      226962                      
GPU 5           98.636            0.000        0.000        0.000        436629                      224866                      
GPU 6           99.584            0.000        0.000        0.000        485894                      271513                      
GPU 7           101.577           0.000        0.000        0.000        482748                      270988                      
GPU 0           97.220            0.000        0.000        0.000        495318                      278322                      
GPU 1           98.246            0.000        0.000        0.000        488516                      280949                      
GPU 2           99.038            0.000        0.000        0.000        488510                      277800                      
GPU 3           97.467            0.000        0.000        0.000        493743                      277796                      
GPU 4           98.385            0.000        0.000        0.000        483269                      272035                      
GPU 5           98.606            0.000        0.000        0.000        480136                      268897                      
GPU 6           99.567            0.000        0.000        0.000        483786                      272031                      
GPU 7           101.605           0.000        0.000        0.000        481705                      269419                      
GPU 0           97.276            0.000        0.000        0.000        4008180                     300338                      
GPU 1           98.275            0.000        0.000        0.000        478036                      272040                      
GPU 2           99.048            0.000        0.000        0.000        485892                      272037                      
GPU 3           97.430            0.000        0.000        0.000        486933                      270460                      
GPU 4           98.349            0.000        0.000        0.000        492710                      280949                      
GPU 5           98.631            0.000        0.000        0.000        481708                      275711                      
GPU 6           99.598            0.000        0.000        0.000        495867                      284625                      
GPU 7           101.590           0.000        0.000        0.000        488517                      277805                      
GPU 0           96.993            0.000        0.000        0.000        487980                      270983                      
GPU 1           98.225            0.000        0.000        0.000        478581                      271003                      
GPU 2           99.056            0.000        0.000        0.000        483789                      269936                      
GPU 3           97.459            0.000        0.000        0.000        484302                      273599                      
GPU 4           98.390            0.000        0.000        0.000        492718                      280954                      
GPU 5           98.629            0.000        0.000        0.000        485383                      280432                      
GPU 6           99.580            0.000        0.000        0.000        492716                      279905                      
GPU 7           101.523           0.000        0.000        0.000        493751                      278848                      
GPU 0           97.011            0.000        0.000        0.000        428231                      213853                      
GPU 1           98.300            0.000        0.000        0.000        235875                      54513                       
GPU 2           99.031            0.000        0.000        0.000        359572                      153054                      
GPU 3           97.471            0.000        0.000        0.000        237959                      44027                       
GPU 4           98.346            0.000        0.000        0.000        428759                      218573                      
GPU 5           98.620            0.000        0.000        0.000        416954                      219199                      
GPU 6           99.606            0.000        0.000        0.000        205995                      20966                       
GPU 7           101.598           0.000        0.000        0.000        205994                      21490                       
GPU 0           97.012            0.000        0.000        0.000        265744                      66042                       
GPU 1           98.234            0.000        0.000        0.000        441347                      229060                      
GPU 2           99.094            0.000        0.000        0.000        334409                      132610                      
GPU 3           97.428            0.000        0.000        0.000        459674                      241106                      
GPU 4           98.255            0.000        0.000        0.000        268897                      76004                       
GPU 5           98.594            0.000        0.000        0.000        251597                      55328                       
GPU 6           99.588            0.000        0.000        0.000        490093                      272041                      
GPU 7           101.603           0.000        0.000        0.000        492703                      269414                      
GPU 0           97.009            0.000        0.000        0.000        483661                      268293                      
GPU 1           98.280            0.000        0.000        0.000        480111                      273076                      
GPU 2           99.162            0.000        0.000        0.000        483269                      274132                      
GPU 3           97.430            0.000        0.000        0.000        485877                      272028                      
GPU 4           98.313            0.000        0.000        0.000        496371                      282517                      
GPU 5           98.643            0.000        0.000        0.000        484853                      279380                      
GPU 6           99.595            0.000        0.000        0.000        492184                      281473                      
GPU 7           101.524           0.000        0.000        0.000        490088                      278328                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.078            0.000        0.000        0.000        481655                      266246                      
GPU 1           98.222            0.000        0.000        0.000        478547                      271508                      
GPU 2           99.029            0.000        0.000        0.000        484333                      271520                      
GPU 3           97.457            0.000        0.000        0.000        486407                      270459                      
GPU 4           98.388            0.000        0.000        0.000        492708                      280948                      
GPU 5           98.633            0.000        0.000        0.000        484841                      279897                      
GPU 6           99.577            0.000        0.000        0.000        486418                      278851                      
GPU 7           101.657           0.000        0.000        0.000        487997                      277807                      
GPU 0           96.921            0.000        0.000        0.000        488448                      281434                      
GPU 1           98.289            0.000        0.000        0.000        488541                      282536                      
GPU 2           99.103            0.000        0.000        0.000        491660                      281472                      
GPU 3           97.437            0.000        0.000        0.000        493214                      277269                      
GPU 4           98.364            0.000        0.000        0.000        487988                      274133                      
GPU 5           98.646            0.000        0.000        0.000        480119                      269412                      
GPU 6           99.555            0.000        0.000        0.000        483275                      272038                      
GPU 7           101.562           0.000        0.000        0.000        472710                      270943                      
GPU 0           96.964            0.000        0.000        0.000        439765                      226959                      
GPU 1           98.266            0.000        0.000        0.000        432955                      223815                      
GPU 2           99.148            0.000        0.000        0.000        434787                      225774                      
GPU 3           97.401            0.000        0.000        0.000        247918                      56083                       
GPU 4           98.382            0.000        0.000        0.000        420884                      220138                      
GPU 5           98.576            0.000        0.000        0.000        238505                      60281                       
GPU 6           99.543            0.000        0.000        0.000        243736                      55561                       
GPU 7           101.488           0.000        0.000        0.000        243028                      58612                       
GPU 0           96.981            0.000        0.000        0.000        267317                      66043                       
GPU 1           98.270            0.000        0.000        0.000        256317                      69714                       
GPU 2           99.101            0.000        0.000        0.000        261028                      67091                       
GPU 3           97.430            0.000        0.000        0.000        454432                      235340                      
GPU 4           98.330            0.000        0.000        0.000        261557                      64996                       
GPU 5           98.588            0.000        0.000        0.000        439769                      222243                      
GPU 6           99.535            0.000        0.000        0.000        447099                      230101                      
GPU 7           101.608           0.000        0.000        0.000        471739                      245770                      
GPU 0           96.944            0.000        0.000        0.000        475904                      266254                      
GPU 1           98.229            0.000        0.000        0.000        479084                      273088                      
GPU 2           99.112            0.000        0.000        0.000        482753                      271516                      
GPU 3           97.457            0.000        0.000        0.000        487975                      271505                      
GPU 4           98.423            0.000        0.000        0.000        493229                      281471                      
GPU 5           98.559            0.000        0.000        0.000        487475                      279905                      
GPU 6           99.562            0.000        0.000        0.000        492188                      280427                      
GPU 7           101.560           0.000        0.000        0.000        482217                      274654                      
