#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 2           117.431           0.061        0.007        0.018        1892156289                  10977079962                 
GPU 3           120.063           0.061        0.007        0.018        1006404730                  2208355817                  
GPU 4           117.686           0.061        0.007        0.018        2158246264                  14328902591                 
GPU 5           121.906           0.060        0.007        0.018        956404657                   1951731715                  
GPU 6           121.935           0.060        0.007        0.018        2359118658                  16955801792                 
GPU 7           125.283           0.061        0.007        0.021        1148032042                  3201629882                  
GPU 0           115.818           0.060        0.007        0.018        2102824327                  14321249299                 
GPU 1           121.002           0.060        0.007        0.018        999677621                   2621856601                  
GPU 2           115.266           0.059        0.007        0.017        1895089589                  11423590709                 
GPU 3           119.152           0.060        0.007        0.018        965196454                   2274194744                  
GPU 4           116.763           0.060        0.007        0.017        2157286648                  14890809416                 
GPU 5           120.882           0.061        0.007        0.018        995826194                   2014044631                  
GPU 6           118.176           0.060        0.007        0.018        2252344839                  16176199189                 
GPU 7           120.575           0.060        0.007        0.017        1007913720                  2692490288                  
GPU 0           116.113           0.060        0.007        0.018        2047401739                  13293044731                 
GPU 1           121.884           0.061        0.007        0.018        1019731362                  2712066228                  
GPU 2           116.542           0.060        0.007        0.018        1850560991                  11368373245                 
GPU 3           119.692           0.061        0.007        0.018        1006955896                  2467320268                  
GPU 4           117.626           0.060        0.007        0.018        2252294153                  15791564722                 
GPU 5           120.050           0.060        0.007        0.018        989667682                   2086064428                  
GPU 6           119.446           0.061        0.007        0.018        2301204025                  16263438769                 
GPU 7           121.642           0.060        0.007        0.018        992601002                   2672085005                  
GPU 0           115.975           0.060        0.007        0.018        2091453101                  14101171077                 
GPU 1           120.759           0.060        0.007        0.018        999244396                   2753528464                  
GPU 2           116.190           0.060        0.007        0.018        1907185459                  11638812741                 
GPU 3           119.102           0.060        0.007        0.018        985795172                   2447240922                  
GPU 4           118.530           0.060        0.007        0.017        2217601771                  15693031645                 
GPU 5           122.291           0.060        0.007        0.018        988321535                   2407253338                  
GPU 6           119.984           0.060        0.007        0.017        2265731949                  16243612897                 
GPU 7           123.509           0.061        0.007        0.018        1015441391                  2807846378                  
GPU 0           115.461           0.059        0.007        0.017        2028398093                  13644791799                 
GPU 1           120.158           0.058        0.006        0.017        965044216                   2668524874                  
GPU 2           117.453           0.059        0.007        0.017        1878907951                  11939072803                 
GPU 3           117.704           0.059        0.007        0.017        953396393                   2409196544                  
GPU 4           116.946           0.058        0.006        0.017        2211248378                  15836025021                 
GPU 5           120.448           0.059        0.007        0.017        984580032                   2998197501                  
GPU 6           117.283           0.059        0.007        0.017        2209798229                  16014415870                 
GPU 7           121.298           0.059        0.007        0.017        982112554                   2880449465                  
GPU 0           115.418           0.061        0.007        0.018        2113828601                  13936360711                 
GPU 1           122.260           0.061        0.007        0.018        1032139991                  2782662582                  
GPU 2           118.851           0.060        0.007        0.018        1885348894                  11430467933                 
GPU 3           116.433           0.061        0.007        0.018        1006659027                  2459076653                  
GPU 4           118.304           0.061        0.007        0.018        2212954210                  15174723872                 
GPU 5           119.582           0.061        0.007        0.018        1045664493                  3092777971                  
GPU 6           120.437           0.061        0.007        0.018        2212468315                  15294227344                 
GPU 7           121.674           0.061        0.007        0.018        1026392824                  2948214278                  
GPU 0           118.202           0.060        0.007        0.018        2089769713                  14412960180                 
GPU 1           123.915           0.059        0.007        0.018        982758272                   2722265576                  
GPU 2           116.088           0.060        0.007        0.017        1915675368                  12028117543                 
GPU 3           118.145           0.060        0.007        0.018        965763854                   2426800924                  
GPU 4           119.839           0.059        0.007        0.017        2166925372                  15222463920                 
GPU 5           122.369           0.060        0.007        0.018        994371752                   2862543434                  
GPU 6           118.494           0.060        0.007        0.018        2221852678                  15934966266                 
GPU 7           122.806           0.060        0.007        0.018        1004640177                  3067953861                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           119.141           0.061        0.007        0.019        2142507523                  14566344178                 
GPU 1           122.647           0.061        0.007        0.019        1029840266                  2881956550                  
GPU 2           117.011           0.061        0.007        0.018        1888228823                  11360226858                 
GPU 3           117.766           0.061        0.007        0.019        1000047992                  2396935551                  
GPU 4           117.982           0.062        0.007        0.019        2151622398                  14733008762                 
GPU 5           120.243           0.061        0.007        0.019        996113848                   2691189750                  
GPU 6           120.550           0.062        0.007        0.019        2249623628                  15706521961                 
GPU 7           122.867           0.061        0.007        0.018        1043280561                  3069040722                  
GPU 0           116.022           0.062        0.007        0.019        2167846661                  14726749535                 
GPU 1           123.230           0.062        0.007        0.019        1023458660                  2777553360                  
GPU 2           117.023           0.061        0.007        0.018        1843200635                  10696882409                 
GPU 3           119.740           0.061        0.007        0.018        998451206                   2362045589                  
GPU 4           119.114           0.061        0.007        0.019        2195746199                  14912347976                 
GPU 5           121.323           0.062        0.007        0.019        1037806804                  2795290832                  
GPU 6           118.490           0.062        0.007        0.019        2315776938                  16505244610                 
GPU 7           123.272           0.062        0.007        0.019        1057037820                  3163648874                  
GPU 0           116.351           0.060        0.007        0.018        2068784140                  13815678492                 
GPU 1           122.561           0.060        0.007        0.018        997809171                   2658168554                  
GPU 2           115.798           0.060        0.007        0.017        1882990420                  11546567752                 
GPU 3           120.686           0.060        0.007        0.018        982032728                   2364393775                  
GPU 4           117.540           0.059        0.007        0.017        2212747831                  15437702788                 
GPU 5           120.997           0.059        0.007        0.017        1016436620                  2802942276                  
GPU 6           120.083           0.060        0.007        0.018        2272629014                  16296550824                 
GPU 7           123.689           0.061        0.007        0.018        1000216318                  2896363613                  
GPU 0           117.153           0.061        0.007        0.019        2178143024                  14651559179                 
GPU 1           121.312           0.061        0.007        0.019        1045356845                  2799764885                  
GPU 2           116.135           0.061        0.007        0.018        1812169390                  10430665833                 
GPU 3           120.194           0.061        0.007        0.019        1014911552                  2327416872                  
GPU 4           115.042           0.061        0.007        0.019        2161960130                  14484282510                 
GPU 5           119.425           0.061        0.007        0.018        1026801571                  2644870223                  
GPU 6           119.877           0.062        0.007        0.019        2390841895                  17284600154                 
GPU 7           123.184           0.061        0.007        0.019        1037244578                  3095144175                  
GPU 0           118.123           0.062        0.008        0.019        2158643685                  13950767086                 
GPU 1           122.335           0.062        0.007        0.019        1072775842                  2864425985                  
GPU 2           117.625           0.062        0.007        0.019        1902372044                  10976872395                 
GPU 3           118.309           0.062        0.007        0.019        1054550530                  2450256221                  
GPU 4           118.475           0.062        0.008        0.019        2259538981                  15133612053                 
GPU 5           121.845           0.062        0.008        0.019        1045478518                  2166234287                  
GPU 6           120.198           0.062        0.007        0.019        2390545014                  16806246236                 
GPU 7           123.172           0.062        0.007        0.019        1095349926                  3301635212                  
GPU 0           116.764           0.058        0.007        0.017        2126070961                  14884361985                 
GPU 1           122.255           0.058        0.007        0.017        980050335                   2800455123                  
GPU 2           113.833           0.058        0.007        0.017        1869403627                  11558163219                 
GPU 3           118.000           0.059        0.007        0.017        954002046                   2389140540                  
GPU 4           118.129           0.059        0.007        0.017        2124504189                  14682896201                 
GPU 5           121.620           0.058        0.007        0.017        935866574                   1995935013                  
GPU 6           118.425           0.058        0.007        0.017        2221513743                  15985418539                 
GPU 7           124.390           0.059        0.007        0.017        978604163                   2798800119                  
GPU 0           115.358           0.058        0.007        0.017        2132389167                  14932623657                 
GPU 1           120.730           0.059        0.007        0.017        970802536                   2709721458                  
GPU 2           116.471           0.058        0.006        0.016        1783385266                  10720710142                 
GPU 3           116.915           0.059        0.007        0.018        946695331                   2221985542                  
GPU 4           116.741           0.058        0.007        0.017        2122541821                  14764417282                 
GPU 5           120.331           0.059        0.007        0.018        953283176                   2038718212                  
GPU 6           118.761           0.058        0.007        0.017        2266428079                  16611935591                 
GPU 7           121.314           0.059        0.007        0.017        978806831                   2977296241                  
GPU 0           116.083           0.059        0.007        0.017        2049042223                  14372792002                 
GPU 1           122.951           0.059        0.007        0.017        939277284                   2528153448                  
GPU 2           115.441           0.058        0.007        0.017        1732008569                  10096838892                 
GPU 3           116.938           0.059        0.007        0.017        904498463                   2058329854                  
GPU 4           117.832           0.058        0.007        0.017        2152533146                  15532840841                 
GPU 5           119.948           0.059        0.007        0.017        898915953                   1919566071                  
GPU 6           118.262           0.059        0.007        0.017        2317456190                  17658324355                 
GPU 7           120.263           0.059        0.007        0.017        981355896                   2963789597                  
GPU 0           115.874           0.058        0.007        0.017        2114885764                  15082883041                 
GPU 1           119.535           0.058        0.007        0.017        933172780                   2463591231                  
GPU 2           117.411           0.058        0.007        0.016        1761028281                  11093971144                 
GPU 3           116.474           0.058        0.007        0.017        916858996                   2178425447                  
GPU 4           116.495           0.058        0.007        0.017        2107961421                  14972321266                 
GPU 5           119.439           0.058        0.007        0.017        921253977                   2056617762                  
GPU 6           117.755           0.058        0.006        0.017        2240652863                  16676496916                 
GPU 7           121.232           0.059        0.007        0.017        914178182                   2537152574                  
GPU 0           120.462           0.063        0.008        0.020        2199738445                  14791087435                 
GPU 1           126.092           0.062        0.008        0.020        1067507810                  2934802171                  
GPU 2           118.331           0.063        0.008        0.019        1855878108                  10445811863                 
GPU 3           121.033           0.063        0.008        0.020        1032248048                  2446142739                  
GPU 4           119.054           0.063        0.008        0.020        2183515036                  14558949798                 
GPU 5           123.015           0.062        0.008        0.020        1018797138                  2072866048                  
GPU 6           122.125           0.062        0.008        0.019        2413993760                  17267737503                 
GPU 7           123.420           0.063        0.008        0.020        1056703234                  2775831373                  
GPU 0           118.769           0.061        0.007        0.019        2111916270                  14112716724                 
GPU 1           124.160           0.061        0.007        0.019        1024899089                  2916286734                  
GPU 2           116.657           0.061        0.007        0.018        1943114560                  12017744231                 
GPU 3           119.070           0.061        0.007        0.019        1006602430                  2518672706                  
GPU 4           119.006           0.061        0.007        0.019        2193255855                  15127926577                 
GPU 5           122.706           0.061        0.007        0.019        983426609                   2228335055                  
GPU 6           119.238           0.061        0.007        0.018        2215793967                  15428345611                 
GPU 7           124.001           0.061        0.007        0.019        1021280861                  2660568261                  
GPU 0           116.859           0.061        0.007        0.019        2143420113                  14356273774                 
GPU 1           122.209           0.061        0.007        0.019        1032662380                  2818480086                  
GPU 2           117.210           0.061        0.007        0.018        1781454707                  9988252541                  
GPU 3           118.810           0.061        0.007        0.019        1001759133                  2278171013                  
GPU 4           119.745           0.061        0.007        0.019        2187099245                  14831359963                 
GPU 5           120.836           0.062        0.007        0.019        1048796450                  2944212033                  
GPU 6           120.143           0.060        0.007        0.018        2377756290                  17265992193                 
GPU 7           124.633           0.061        0.007        0.019        1046140969                  3028264653                  
GPU 0           115.691           0.061        0.007        0.019        2068456353                  13497268546                 
GPU 1           122.020           0.061        0.007        0.019        1028216985                  2764665655                  
GPU 2           117.219           0.060        0.007        0.018        1822928711                  10605595361                 
GPU 3           119.140           0.061        0.007        0.019        1002968341                  2382348679                  
GPU 4           119.858           0.061        0.007        0.019        2234769867                  15505421891                 
GPU 5           122.426           0.061        0.007        0.019        1035225412                  3063607465                  
GPU 6           120.945           0.061        0.007        0.019        2330407981                  16499797034                 
GPU 7           123.653           0.061        0.007        0.019        1025361612                  2868551909                  
GPU 0           117.781           0.062        0.007        0.019        2170332508                  14698181587                 
GPU 1           121.637           0.061        0.007        0.019        1033227359                  2871967290                  
GPU 2           116.268           0.061        0.007        0.019        1812361638                  10385691549                 
GPU 3           118.120           0.061        0.007        0.019        1000875079                  2283926104                  
GPU 4           117.283           0.061        0.007        0.019        2198386271                  14957145825                 
GPU 5           123.245           0.062        0.008        0.019        1038397253                  2925842162                  
GPU 6           118.927           0.062        0.007        0.019        2344388391                  16907323001                 
GPU 7           124.897           0.061        0.007        0.019        1027275371                  2976208191                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           118.790           0.062        0.008        0.019        2108102198                  14356779682                 
GPU 1           124.881           0.062        0.008        0.019        1022118806                  2859802540                  
GPU 2           118.719           0.063        0.008        0.019        1882300390                  11068236321                 
GPU 3           120.738           0.062        0.007        0.019        979716584                   2330679081                  
GPU 4           119.255           0.061        0.007        0.019        2155464605                  14939197854                 
GPU 5           123.800           0.062        0.008        0.019        996153298                   2685656273                  
GPU 6           121.896           0.062        0.008        0.019        2374161971                  17245008352                 
GPU 7           122.752           0.064        0.008        0.020        1095243383                  3200416357                  
GPU 0           127.423           0.081        0.012        0.031        2587019150                  15122637345                 
GPU 1           134.369           0.081        0.012        0.030        1687303953                  7076595602                  
GPU 2           124.601           0.081        0.012        0.030        2360228585                  12346985454                 
GPU 3           127.709           0.080        0.011        0.030        1661626140                  6338250430                  
GPU 4           130.615           0.081        0.012        0.030        2734378152                  16974347214                 
GPU 5           134.726           0.081        0.012        0.031        1670145345                  6333080766                  
GPU 6           127.655           0.080        0.012        0.030        2633570654                  15684571071                 
GPU 7           131.588           0.081        0.012        0.030        1598221080                  6081853976                  
GPU 0           121.055           0.068        0.009        0.022        2064115027                  12722706132                 
GPU 1           126.414           0.068        0.009        0.023        1027434896                  2038512692                  
GPU 2           121.993           0.069        0.009        0.023        1826355592                  9968202622                  
GPU 3           121.643           0.068        0.008        0.022        1009642412                  1904654470                  
GPU 4           121.083           0.068        0.009        0.022        2111109068                  13300927265                 
GPU 5           124.515           0.068        0.009        0.023        1083616406                  3518284336                  
GPU 6           123.993           0.068        0.009        0.022        2286429779                  16778846675                 
GPU 7           124.968           0.069        0.009        0.023        1120208811                  3954874989                  
GPU 0           124.227           0.078        0.008        0.029        2253899947                  13652667548                 
GPU 1           131.019           0.077        0.008        0.029        1355845321                  4809624357                  
GPU 2           122.745           0.077        0.008        0.028        2073325919                  11077451317                 
GPU 3           126.571           0.077        0.008        0.028        1315658302                  4188889055                  
GPU 4           125.771           0.078        0.008        0.029        2423044718                  15813254922                 
GPU 5           128.002           0.078        0.008        0.029        1355693166                  4954735041                  
GPU 6           126.860           0.078        0.008        0.029        2530532067                  17081269511                 
GPU 7           128.814           0.078        0.008        0.029        1364301982                  5062102598                  
GPU 0           128.393           0.082        0.007        0.032        2338393005                  14395307411                 
GPU 1           133.408           0.082        0.007        0.032        1470049272                  5936459085                  
GPU 2           126.974           0.083        0.007        0.032        2305685326                  13636661043                 
GPU 3           127.464           0.081        0.006        0.031        1472516130                  6137563822                  
GPU 4           130.042           0.082        0.007        0.031        2483268034                  16246920981                 
GPU 5           131.780           0.080        0.006        0.030        1366688912                  4505328543                  
GPU 6           131.408           0.081        0.007        0.031        2363413370                  13963598163                 
GPU 7           131.387           0.084        0.007        0.033        1447666302                  4585573932                  
GPU 0           161.679           0.171        0.012        0.078        2600105986                  10850360017                 
GPU 1           165.575           0.172        0.012        0.079        2005561878                  6505846262                  
GPU 2           155.813           0.176        0.012        0.080        2552635796                  10632330931                 
GPU 3           157.532           0.170        0.012        0.078        2004734639                  6337372170                  
GPU 4           163.480           0.171        0.012        0.078        2697629073                  12099046329                 
GPU 5           162.978           0.170        0.012        0.078        2124494038                  8291492944                  
GPU 6           161.326           0.171        0.012        0.078        2687481498                  12371565621                 
GPU 7           160.347           0.180        0.012        0.083        2060693010                  7916136725                  
