#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 4           70.562            0.000        0.000        0.000        263608                      74418                       
GPU 5           71.073            0.000        0.000        0.000        467465                      265176                      
GPU 6           71.246            0.000        0.000        0.000        507318                      309737                      
GPU 7           71.395            0.000        0.000        0.000        460677                      255233                      
GPU 0           101.012           0.000        0.000        0.000        484322                      267845                      
GPU 1           70.128            0.000        0.000        0.000        515154                      306577                      
GPU 2           69.248            0.000        0.000        0.000        498401                      300298                      
GPU 3           69.063            0.000        0.000        0.000        510424                      301328                      
GPU 4           70.591            0.000        0.000        0.000        501540                      305012                      
GPU 5           71.107            0.000        0.000        0.000        501023                      304492                      
GPU 6           71.190            0.000        0.000        0.000        499964                      302913                      
GPU 7           71.329            0.000        0.000        0.000        496301                      298724                      
GPU 0           100.970           0.000        0.000        0.000        485892                      269940                      
GPU 1           70.156            0.000        0.000        0.000        510947                      302376                      
GPU 2           69.196            0.000        0.000        0.000        499446                      301868                      
GPU 3           69.053            0.000        0.000        0.000        512513                      304468                      
GPU 4           70.632            0.000        0.000        0.000        492600                      300800                      
GPU 5           71.094            0.000        0.000        0.000        503643                      306588                      
GPU 6           71.228            0.000        0.000        0.000        499453                      310782                      
GPU 7           71.418            0.000        0.000        0.000        498410                      301876                      
GPU 0           100.936           0.000        0.000        0.000        484837                      268363                      
GPU 1           70.124            0.000        0.000        0.000        513576                      303429                      
GPU 2           69.276            0.000        0.000        0.000        501546                      302919                      
GPU 3           69.075            0.000        0.000        0.000        505684                      300790                      
GPU 4           70.593            0.000        0.000        0.000        502066                      305537                      
GPU 5           71.167            0.000        0.000        0.000        502580                      305531                      
GPU 6           71.259            0.000        0.000        0.000        498921                      302392                      
GPU 7           71.429            0.000        0.000        0.000        496834                      300302                      
GPU 0           100.868           0.000        0.000        0.000        485357                      268885                      
GPU 1           70.120            0.000        0.000        0.000        513035                      303943                      
GPU 2           69.251            0.000        0.000        0.000        496821                      300294                      
GPU 3           69.064            0.000        0.000        0.000        510434                      300810                      
GPU 4           70.629            0.000        0.000        0.000        500493                      303964                      
GPU 5           71.115            0.000        0.000        0.000        500497                      303967                      
GPU 6           71.257            0.000        0.000        0.000        502075                      305018                      
GPU 7           71.471            0.000        0.000        0.000        487389                      295577                      
GPU 0           100.817           0.000        0.000        0.000        488512                      272560                      
GPU 1           70.170            0.000        0.000        0.000        407191                      199141                      
GPU 2           69.270            0.000        0.000        0.000        497878                      300299                      
GPU 3           69.074            0.000        0.000        0.000        255641                      65481                       
GPU 4           70.610            0.000        0.000        0.000        505198                      308150                      
GPU 5           71.181            0.000        0.000        0.000        502581                      305531                      
GPU 6           71.276            0.000        0.000        0.000        451235                      260993                      
GPU 7           71.457            0.000        0.000        0.000        499983                      302400                      
GPU 0           100.756           0.000        0.000        0.000        210188                      13628                       
GPU 1           70.108            0.000        0.000        0.000        308238                      116720                      
GPU 2           69.232            0.000        0.000        0.000        232690                      50311                       
GPU 3           69.091            0.000        0.000        0.000        466508                      251075                      
GPU 4           70.603            0.000        0.000        0.000        244746                      67606                       
GPU 5           71.216            0.000        0.000        0.000        198625                      19390                       
GPU 6           71.296            0.000        0.000        0.000        247364                      56076                       
GPU 7           71.508            0.000        0.000        0.000        233213                      54503                       
GPU 0           100.727           0.000        0.000        0.000        485366                      268890                      
GPU 1           70.091            0.000        0.000        0.000        545017                      328407                      
GPU 2           69.249            0.000        0.000        0.000        473765                      270423                      
GPU 3           69.068            0.000        0.000        0.000        524055                      312337                      
GPU 4           70.654            0.000        0.000        0.000        461180                      254697                      
GPU 5           71.185            0.000        0.000        0.000        499970                      296628                      
GPU 6           71.284            0.000        0.000        0.000        501025                      303445                      
GPU 7           71.557            0.000        0.000        0.000        462773                      259425                      
GPU 0           100.751           0.000        0.000        0.000        485884                      269935                      
GPU 1           70.177            0.000        0.000        0.000        508331                      299234                      
GPU 2           69.265            0.000        0.000        0.000        500499                      303443                      
GPU 3           69.064            0.000        0.000        0.000        514619                      304474                      
GPU 4           70.601            0.000        0.000        0.000        506248                      312343                      
GPU 5           71.184            0.000        0.000        0.000        500482                      304481                      
GPU 6           71.287            0.000        0.000        0.000        502588                      306060                      
GPU 7           71.479            0.000        0.000        0.000        499456                      302399                      
GPU 0           100.677           0.000        0.000        0.000        485358                      268886                      
GPU 1           70.162            0.000        0.000        0.000        511470                      303423                      
GPU 2           69.269            0.000        0.000        0.000        495775                      303439                      
GPU 3           69.118            0.000        0.000        0.000        513037                      303944                      
GPU 4           70.653            0.000        0.000        0.000        502064                      305536                      
GPU 5           71.201            0.000        0.000        0.000        502067                      304489                      
GPU 6           71.375            0.000        0.000        0.000        498929                      301873                      
GPU 7           71.593            0.000        0.000        0.000        497870                      301342                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           100.658           0.000        0.000        0.000        484832                      268361                      
GPU 1           70.132            0.000        0.000        0.000        515149                      305526                      
GPU 2           69.245            0.000        0.000        0.000        492114                      295059                      
GPU 3           69.089            0.000        0.000        0.000        504664                      296614                      
GPU 4           70.630            0.000        0.000        0.000        501379                      304390                      
GPU 5           71.222            0.000        0.000        0.000        503628                      307627                      
GPU 6           71.343            0.000        0.000        0.000        514822                      320519                      
GPU 7           71.600            0.000        0.000        0.000        499455                      302922                      
GPU 0           100.647           0.000        0.000        0.000        480666                      267852                      
GPU 1           70.168            0.000        0.000        0.000        518814                      309192                      
GPU 2           69.277            0.000        0.000        0.000        501020                      303442                      
GPU 3           69.080            0.000        0.000        0.000        527117                      318576                      
GPU 4           70.635            0.000        0.000        0.000        506264                      309209                      
GPU 5           71.294            0.000        0.000        0.000        504162                      306061                      
GPU 6           71.324            0.000        0.000        0.000        503114                      306061                      
GPU 7           71.570            0.000        0.000        0.000        499447                      302393                      
GPU 0           100.580           0.000        0.000        0.000        440814                      229055                      
GPU 1           70.198            0.000        0.000        0.000        242108                      51880                       
GPU 2           69.259            0.000        0.000        0.000        498913                      301339                      
GPU 3           69.074            0.000        0.000        0.000        244201                      55547                       
GPU 4           70.619            0.000        0.000        0.000        501532                      304482                      
GPU 5           71.235            0.000        0.000        0.000        501542                      305013                      
GPU 6           71.435            0.000        0.000        0.000        243173                      68130                       
GPU 7           71.656            0.000        0.000        0.000        499455                      302398                      
GPU 0           100.522           0.000        0.000        0.000        256308                      54511                       
GPU 1           70.252            0.000        0.000        0.000        482131                      266744                      
GPU 2           69.305            0.000        0.000        0.000        198628                      13102                       
GPU 3           69.120            0.000        0.000        0.000        468497                      255210                      
GPU 4           70.652            0.000        0.000        0.000        243695                      64461                       
GPU 5           71.318            0.000        0.000        0.000        198619                      12577                       
GPU 6           71.341            0.000        0.000        0.000        456468                      249983                      
GPU 7           71.611            0.000        0.000        0.000        198102                      22011                       
GPU 0           100.482           0.000        0.000        0.000        482746                      266794                      
GPU 1           70.205            0.000        0.000        0.000        511468                      302898                      
GPU 2           69.347            0.000        0.000        0.000        499970                      301868                      
GPU 3           69.133            0.000        0.000        0.000        511462                      301322                      
GPU 4           70.641            0.000        0.000        0.000        461194                      257325                      
GPU 5           71.282            0.000        0.000        0.000        500494                      303964                      
GPU 6           71.413            0.000        0.000        0.000        500501                      302921                      
GPU 7           71.621            0.000        0.000        0.000        500495                      294532                      
GPU 0           100.509           0.000        0.000        0.000        482716                      266777                      
GPU 1           70.184            0.000        0.000        0.000        518290                      308144                      
GPU 2           69.282            0.000        0.000        0.000        498932                      300302                      
GPU 3           69.122            0.000        0.000        0.000        513043                      302376                      
GPU 4           70.621            0.000        0.000        0.000        501006                      303958                      
GPU 5           71.268            0.000        0.000        0.000        507300                      313394                      
GPU 6           71.373            0.000        0.000        0.000        503638                      306585                      
GPU 7           71.653            0.000        0.000        0.000        498409                      301351                      
GPU 0           100.419           0.000        0.000        0.000        484345                      267857                      
GPU 1           70.271            0.000        0.000        0.000        508855                      299234                      
GPU 2           69.342            0.000        0.000        0.000        501023                      302920                      
GPU 3           69.141            0.000        0.000        0.000        510423                      302376                      
GPU 4           70.679            0.000        0.000        0.000        507309                      309731                      
GPU 5           71.239            0.000        0.000        0.000        496824                      300295                      
GPU 6           71.485            0.000        0.000        0.000        495773                      299770                      
GPU 7           71.668            0.000        0.000        0.000        498389                      302387                      
GPU 0           100.379           0.000        0.000        0.000        483795                      267319                      
GPU 1           70.259            0.000        0.000        0.000        507247                      303929                      
GPU 2           69.397            0.000        0.000        0.000        497346                      300294                      
GPU 3           69.155            0.000        0.000        0.000        505177                      298180                      
GPU 4           70.675            0.000        0.000        0.000        503627                      305530                      
GPU 5           71.424            0.000        0.000        0.000        498924                      302918                      
GPU 6           71.483            0.000        0.000        0.000        505743                      308687                      
GPU 7           71.677            0.000        0.000        0.000        501550                      305018                      
GPU 0           100.321           0.000        0.000        0.000        483266                      266792                      
GPU 1           70.269            0.000        0.000        0.000        508335                      300284                      
GPU 2           69.305            0.000        0.000        0.000        498927                      301348                      
GPU 3           69.173            0.000        0.000        0.000        511462                      301322                      
GPU 4           70.677            0.000        0.000        0.000        502589                      306060                      
GPU 5           71.363            0.000        0.000        0.000        497857                      306575                      
GPU 6           71.523            0.000        0.000        0.000        501012                      303961                      
GPU 7           71.693            0.000        0.000        0.000        498409                      301875                      
GPU 0           100.311           0.000        0.000        0.000        431903                      220669                      
GPU 1           70.250            0.000        0.000        0.000        243155                      50832                       
GPU 2           69.383            0.000        0.000        0.000        491578                      295051                      
GPU 3           69.102            0.000        0.000        0.000        243162                      51881                       
GPU 4           70.683            0.000        0.000        0.000        501022                      303967                      
GPU 5           71.376            0.000        0.000        0.000        447552                      258364                      
GPU 6           71.533            0.000        0.000        0.000        244743                      67605                       
GPU 7           71.737            0.000        0.000        0.000        509038                      314744                      
GPU 0           100.326           0.000        0.000        0.000        265219                      63422                       
GPU 1           70.205            0.000        0.000        0.000        477398                      263591                      
GPU 2           69.339            0.000        0.000        0.000        198627                      13626                       
GPU 3           69.174            0.000        0.000        0.000        478977                      265167                      
GPU 4           70.670            0.000        0.000        0.000        233212                      53979                       
GPU 5           71.370            0.000        0.000        0.000        255745                      64984                       
GPU 6           71.514            0.000        0.000        0.000        456484                      251040                      
GPU 7           71.693            0.000        0.000        0.000        198628                      19915                       
GPU 0           100.254           0.000        0.000        0.000        485367                      269939                      
GPU 1           70.176            0.000        0.000        0.000        512534                      302909                      
GPU 2           69.398            0.000        0.000        0.000        501027                      302922                      
GPU 3           69.154            0.000        0.000        0.000        518815                      308145                      
GPU 4           70.694            0.000        0.000        0.000        473246                      268854                      
GPU 5           71.449            0.000        0.000        0.000        500499                      304492                      
GPU 6           71.524            0.000        0.000        0.000        505730                      307106                      
GPU 7           71.735            0.000        0.000        0.000        503113                      299771                      
GPU 0           100.246           0.000        0.000        0.000        493231                      276754                      
GPU 1           70.263            0.000        0.000        0.000        513574                      306048                      
GPU 2           69.436            0.000        0.000        0.000        498369                      310236                      
GPU 3           69.176            0.000        0.000        0.000        514086                      305517                      
GPU 4           70.683            0.000        0.000        0.000        498381                      299762                      
GPU 5           71.485            0.000        0.000        0.000        492109                      300297                      
GPU 6           71.542            0.000        0.000        0.000        504583                      308618                      
GPU 7           71.696            0.000        0.000        0.000        499454                      300825                      
GPU 0           100.221           0.000        0.000        0.000        488509                      272558                      
GPU 1           70.274            0.000        0.000        0.000        509907                      302381                      
GPU 2           69.430            0.000        0.000        0.000        499451                      302396                      
GPU 3           69.178            0.000        0.000        0.000        516254                      309961                      
GPU 4           70.680            0.000        0.000        0.000        505215                      309208                      
GPU 5           71.526            0.000        0.000        0.000        493673                      297671                      
GPU 6           71.487            0.000        0.000        0.000        499316                      304934                      
GPU 7           71.746            0.000        0.000        0.000        505217                      305541                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           100.203           0.000        0.000        0.000        491133                      274657                      
GPU 1           70.199            0.000        0.000        0.000        508323                      301325                      
GPU 2           69.481            0.000        0.000        0.000        502583                      305009                      
GPU 3           69.167            0.000        0.000        0.000        509888                      305513                      
GPU 4           70.702            0.000        0.000        0.000        496300                      297675                      
GPU 5           71.514            0.000        0.000        0.000        485818                      294006                      
GPU 6           71.541            0.000        0.000        0.000        497365                      299782                      
GPU 7           71.760            0.000        0.000        0.000        487243                      291822                      
GPU 0           100.138           0.000        0.000        0.000        491653                      275179                      
GPU 1           70.278            0.000        0.000        0.000        518814                      309716                      
GPU 2           69.497            0.000        0.000        0.000        497882                      301350                      
GPU 3           69.217            0.000        0.000        0.000        514097                      304999                      
GPU 4           70.693            0.000        0.000        0.000        492094                      295046                      
GPU 5           71.534            0.000        0.000        0.000        487905                      296097                      
GPU 6           71.591            0.000        0.000        0.000        497882                      298729                      
GPU 7           71.767            0.000        0.000        0.000        488971                      291915                      
GPU 0           100.145           0.000        0.000        0.000        436099                      219097                      
GPU 1           70.260            0.000        0.000        0.000        210146                      13101                       
GPU 2           69.451            0.000        0.000        0.000        443330                      253106                      
GPU 3           69.275            0.000        0.000        0.000        210143                      13625                       
GPU 4           70.690            0.000        0.000        0.000        501547                      302920                      
GPU 5           71.543            0.000        0.000        0.000        241598                      64985                       
GPU 6           71.551            0.000        0.000        0.000        231641                      51883                       
GPU 7           71.764            0.000        0.000        0.000        501543                      298200                      
GPU 0           100.123           0.000        0.000        0.000        264696                      68663                       
GPU 1           70.307            0.000        0.000        0.000        504654                      299229                      
GPU 2           69.498            0.000        0.000        0.000        261515                      75467                       
GPU 3           69.230            0.000        0.000        0.000        508319                      300275                      
GPU 4           70.752            0.000        0.000        0.000        198622                      14673                       
GPU 5           71.530            0.000        0.000        0.000        450706                      243172                      
GPU 6           71.631            0.000        0.000        0.000        469059                      267285                      
GPU 7           71.758            0.000        0.000        0.000        197582                      16246                       
GPU 0           100.066           0.000        0.000        0.000        491129                      274131                      
GPU 1           70.295            0.000        0.000        0.000        512002                      305000                      
GPU 2           69.475            0.000        0.000        0.000        517797                      317596                      
GPU 3           69.276            0.000        0.000        0.000        500394                      297092                      
GPU 4           70.705            0.000        0.000        0.000        493681                      295580                      
GPU 5           71.532            0.000        0.000        0.000        494720                      296098                      
GPU 6           71.583            0.000        0.000        0.000        497345                      301342                      
GPU 7           71.779            0.000        0.000        0.000        498407                      300302                      
GPU 0           99.978            0.000        0.000        0.000        491655                      275704                      
GPU 1           70.293            0.000        0.000        0.000        508322                      300801                      
GPU 2           69.577            0.000        0.000        0.000        502584                      305009                      
GPU 3           69.314            0.000        0.000        0.000        504126                      297130                      
GPU 4           70.707            0.000        0.000        0.000        498396                      300295                      
GPU 5           71.524            0.000        0.000        0.000        486867                      292435                      
GPU 6           71.632            0.000        0.000        0.000        497357                      298729                      
GPU 7           71.773            0.000        0.000        0.000        488780                      291801                      
GPU 0           99.943            0.000        0.000        0.000        492179                      275704                      
GPU 1           70.342            0.000        0.000        0.000        512006                      305526                      
GPU 2           69.598            0.000        0.000        0.000        503647                      306066                      
GPU 3           69.251            0.000        0.000        0.000        513575                      304476                      
GPU 4           70.682            0.000        0.000        0.000        498390                      299767                      
GPU 5           71.564            0.000        0.000        0.000        493671                      295574                      
GPU 6           71.622            0.000        0.000        0.000        493690                      296109                      
GPU 7           71.759            0.000        0.000        0.000        493182                      295594                      
GPU 0           99.903            0.000        0.000        0.000        495851                      275181                      
GPU 1           70.351            0.000        0.000        0.000        510421                      306043                      
GPU 2           69.610            0.000        0.000        0.000        510910                      315978                      
GPU 3           69.312            0.000        0.000        0.000        509383                      301332                      
GPU 4           70.723            0.000        0.000        0.000        502592                      302394                      
GPU 5           71.504            0.000        0.000        0.000        492634                      292960                      
GPU 6           71.652            0.000        0.000        0.000        496295                      298196                      
GPU 7           71.772            0.000        0.000        0.000        497348                      298199                      
GPU 0           99.823            0.000        0.000        0.000        492181                      278850                      
GPU 1           70.340            0.000        0.000        0.000        450150                      244726                      
GPU 2           69.570            0.000        0.000        0.000        498392                      301865                      
GPU 3           69.293            0.000        0.000        0.000        445434                      240010                      
GPU 4           70.703            0.000        0.000        0.000        495769                      298719                      
GPU 5           71.566            0.000        0.000        0.000        495254                      297152                      
GPU 6           71.642            0.000        0.000        0.000        493696                      295588                      
GPU 7           71.756            0.000        0.000        0.000        491594                      294537                      
GPU 0           99.825            0.000        0.000        0.000        239011                      46125                       
GPU 1           70.355            0.000        0.000        0.000        275654                      75988                       
GPU 2           69.566            0.000        0.000        0.000        243697                      64461                       
GPU 3           69.342            0.000        0.000        0.000        275653                      75464                       
GPU 4           70.743            0.000        0.000        0.000        448611                      249985                      
GPU 5           71.620            0.000        0.000        0.000        232685                      52406                       
GPU 6           71.660            0.000        0.000        0.000        198098                      17818                       
GPU 7           71.761            0.000        0.000        0.000        242100                      65503                       
GPU 0           99.794            0.000        0.000        0.000        464399                      244255                      
GPU 1           70.351            0.000        0.000        0.000        515655                      307087                      
GPU 2           69.625            0.000        0.000        0.000        458566                      255749                      
GPU 3           69.357            0.000        0.000        0.000        510940                      302895                      
GPU 4           70.777            0.000        0.000        0.000        258899                      70227                       
GPU 5           71.561            0.000        0.000        0.000        461191                      258372                      
GPU 6           71.615            0.000        0.000        0.000        503643                      298726                      
GPU 7           71.741            0.000        0.000        0.000        450181                      247364                      
GPU 0           99.785            0.000        0.000        0.000        4018124                     308723                      
GPU 1           70.323            0.000        0.000        0.000        507254                      301837                      
GPU 2           69.596            0.000        0.000        0.000        498930                      301874                      
GPU 3           69.406            0.000        0.000        0.000        507285                      298711                      
GPU 4           70.714            0.000        0.000        0.000        498390                      300291                      
GPU 5           71.605            0.000        0.000        0.000        515678                      300288                      
GPU 6           71.645            0.000        0.000        0.000        499981                      301351                      
GPU 7           71.774            0.000        0.000        0.000        496834                      298729                      
GPU 0           99.749            0.000        0.000        0.000        480651                      264699                      
GPU 1           70.371            0.000        0.000        0.000        507292                      297667                      
GPU 2           69.642            0.000        0.000        0.000        497883                      300302                      
GPU 3           69.355            0.000        0.000        0.000        514099                      303953                      
GPU 4           70.734            0.000        0.000        0.000        502064                      303964                      
GPU 5           71.582            0.000        0.000        0.000        496825                      299772                      
GPU 6           71.635            0.000        0.000        0.000        505213                      307634                      
GPU 7           71.774            0.000        0.000        0.000        492618                      295571                      
GPU 0           99.728            0.000        0.000        0.000        491662                      275183                      
GPU 1           70.377            0.000        0.000        0.000        508848                      301326                      
GPU 2           69.595            0.000        0.000        0.000        505728                      307105                      
GPU 3           69.433            0.000        0.000        0.000        509889                      301846                      
GPU 4           70.768            0.000        0.000        0.000        504675                      305530                      
GPU 5           71.564            0.000        0.000        0.000        498919                      299770                      
GPU 6           71.658            0.000        0.000        0.000        499972                      301346                      
GPU 7           71.794            0.000        0.000        0.000        497370                      298736                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           99.728            0.000        0.000        0.000        491654                      275704                      
GPU 1           70.350            0.000        0.000        0.000        510946                      303423                      
GPU 2           69.689            0.000        0.000        0.000        497359                      300302                      
GPU 3           69.427            0.000        0.000        0.000        510949                      302377                      
GPU 4           70.774            0.000        0.000        0.000        498398                      299248                      
GPU 5           71.595            0.000        0.000        0.000        497338                      299241                      
GPU 6           71.651            0.000        0.000        0.000        496823                      298198                      
GPU 7           71.789            0.000        0.000        0.000        494220                      296636                      
GPU 0           99.675            0.000        0.000        0.000        491132                      275181                      
GPU 1           70.360            0.000        0.000        0.000        255211                      64981                       
GPU 2           69.637            0.000        0.000        0.000        499444                      303439                      
GPU 3           69.346            0.000        0.000        0.000        255734                      65505                       
GPU 4           70.814            0.000        0.000        0.000        500494                      305013                      
GPU 5           71.610            0.000        0.000        0.000        491583                      293482                      
GPU 6           71.680            0.000        0.000        0.000        438137                      243176                      
GPU 7           71.788            0.000        0.000        0.000        498922                      299772                      
GPU 0           99.674            0.000        0.000        0.000        203369                      13103                       
GPU 1           70.338            0.000        0.000        0.000        467979                      253641                      
GPU 2           69.645            0.000        0.000        0.000        198627                      18867                       
GPU 3           69.469            0.000        0.000        0.000        465353                      249970                      
GPU 4           70.774            0.000        0.000        0.000        242116                      63935                       
GPU 5           71.620            0.000        0.000        0.000        242571                      66012                       
GPU 6           71.671            0.000        0.000        0.000        259949                      70752                       
GPU 7           71.801            0.000        0.000        0.000        198105                      23059                       
GPU 0           99.669            0.000        0.000        0.000        488511                      275705                      
GPU 1           70.410            0.000        0.000        0.000        516724                      308148                      
GPU 2           69.662            0.000        0.000        0.000        511513                      307117                      
GPU 3           69.507            0.000        0.000        0.000        522482                      312860                      
GPU 4           70.744            0.000        0.000        0.000        449662                      244222                      
GPU 5           71.593            0.000        0.000        0.000        449716                      250017                      
GPU 6           71.678            0.000        0.000        0.000        492103                      295052                      
GPU 7           71.781            0.000        0.000        0.000        512012                      301338                      
GPU 0           99.571            0.000        0.000        0.000        491658                      278326                      
GPU 1           70.409            0.000        0.000        0.000        521948                      314950                      
GPU 2           69.662            0.000        0.000        0.000        502584                      305533                      
GPU 3           69.462            0.000        0.000        0.000        511982                      304464                      
GPU 4           70.760            0.000        0.000        0.000        494090                      299179                      
GPU 5           71.595            0.000        0.000        0.000        498918                      300818                      
GPU 6           71.699            0.000        0.000        0.000        497880                      300300                      
GPU 7           71.778            0.000        0.000        0.000        491079                      302404                      
GPU 0           99.548            0.000        0.000        0.000        476975                      266791                      
