#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 4           102.127           0.000        0.000        0.000        3783744                     3124904                     0                           0                           
GPU 5           106.229           0.000        0.000        0.000        3781649                     3117043                     0                           0                           
GPU 6           106.839           0.000        0.000        0.000        3751513                     3102152                     0                           0                           
GPU 7           107.719           0.000        0.000        0.000        3984992                     3323535                     0                           0                           
GPU 0           102.864           0.000        0.000        0.000        3560618                     2850853                     0                           0                           
GPU 1           104.943           0.000        0.000        0.000        4101756                     3337066                     0                           0                           
GPU 2           103.891           0.000        0.000        0.000        3539286                     2844357                     0                           0                           
GPU 3           102.394           0.000        0.000        0.000        4232623                     3417024                     0                           0                           
GPU 4           102.063           0.000        0.000        0.000        518390                      310300                      0                           0                           
GPU 5           106.161           0.000        0.000        0.000        487980                      277273                      0                           0                           
GPU 6           106.719           0.000        0.000        0.000        482212                      267313                      0                           0                           
GPU 7           107.685           0.000        0.000        0.000        211087                      16200                       0                           0                           
GPU 0           102.784           0.000        0.000        0.000        584400                      372784                      0                           0                           
GPU 1           104.835           0.000        0.000        0.000        514178                      303475                      0                           0                           
GPU 2           103.690           0.000        0.000        0.000        549777                      344775                      0                           0                           
GPU 3           102.388           0.000        0.000        0.000        512094                      304007                      0                           0                           
GPU 4           101.912           0.000        0.000        0.000        3848217                     3183087                     0                           0                           
GPU 5           105.956           0.000        0.000        0.000        3789014                     3135935                     0                           0                           
GPU 6           106.509           0.000        0.000        0.000        3975085                     3293178                     0                           0                           
GPU 7           107.492           0.000        0.000        0.000        4438340                     3721426                     0                           0                           
GPU 0           102.762           0.000        0.000        0.000        3535933                     2836258                     0                           0                           
GPU 1           104.521           0.000        0.000        0.000        4120867                     3357705                     0                           0                           
GPU 2           103.644           0.000        0.000        0.000        4119859                     3349351                     0                           0                           
GPU 3           102.314           0.000        0.000        0.000        4152396                     3369301                     0                           0                           
GPU 4           101.778           0.000        0.000        0.000        481694                      272033                      0                           0                           
GPU 5           105.884           0.000        0.000        0.000        484303                      269407                      0                           0                           
GPU 6           106.490           0.000        0.000        0.000        285132                      95393                       0                           0                           
GPU 7           107.357           0.000        0.000        0.000        210584                      16198                       0                           0                           
GPU 0           102.643           0.000        0.000        0.000        583757                      372792                      0                           0                           
GPU 1           104.274           0.000        0.000        0.000        486872                      276715                      0                           0                           
GPU 2           103.583           0.000        0.000        0.000        510009                      305062                      0                           0                           
GPU 3           102.228           0.000        0.000        0.000        506856                      299815                      0                           0                           
GPU 4           101.621           0.000        0.000        0.000        3833629                     3168483                     0                           0                           
GPU 5           105.771           0.000        0.000        0.000        3988140                     3297855                     0                           0                           
GPU 6           106.452           0.000        0.000        0.000        3974572                     3311007                     0                           0                           
GPU 7           107.236           0.000        0.000        0.000        4431272                     3717959                     0                           0                           
GPU 0           102.539           0.000        0.000        0.000        3575301                     2928840                     0                           0                           
GPU 1           104.367           0.000        0.000        0.000        4153370                     3478788                     0                           0                           
GPU 2           103.562           0.000        0.000        0.000        3886294                     3231154                     0                           0                           
GPU 3           102.151           0.000        0.000        0.000        4125649                     3458920                     0                           0                           
GPU 4           101.619           0.000        0.000        0.000        490079                      278847                      0                           0                           
GPU 5           105.743           0.000        0.000        0.000        286177                      97489                       0                           0                           
GPU 6           106.369           0.000        0.000        0.000        269402                      75474                       0                           0                           
GPU 7           107.173           0.000        0.000        0.000        1138813                     825282                      0                           0                           
GPU 0           102.539           0.000        0.000        0.000        555670                      2928840                     0                           0                           
GPU 1           103.857           0.000        0.000        0.000        3055781                     3478788                     0                           0                           
GPU 2           103.562           0.000        0.000        0.000        479596                      3231154                     0                           0                           
GPU 3           101.960           0.000        0.000        0.000        4125649                     414516                      0                           0                           
GPU 4           101.619           0.000        0.000        0.000        1743691                     1347782                     0                           0                           
GPU 5           105.743           0.000        0.000        0.000        4148041                     1131248                     0                           0                           
GPU 6           106.369           0.000        0.000        0.000        1901741                     1480685                     0                           0                           
GPU 7           107.173           0.000        0.000        0.000        3383664                     2836221                     0                           0                           
GPU 0           102.366           0.000        0.000        0.000        4100604                     3320126                     0                           0                           
GPU 1           103.986           0.000        0.000        0.000        509988                      302953                      0                           0                           
GPU 2           103.329           0.000        0.000        0.000        4406474                     3612397                     0                           0                           
GPU 3           101.820           0.000        0.000        0.000        4784226                     3950820                     0                           0                           
GPU 4           101.599           0.000        0.000        0.000        2563938                     2096755                     0                           0                           
GPU 5           105.415           0.000        0.000        0.000        1488094                     2073492                     0                           0                           
GPU 6           106.078           0.000        0.000        0.000        2033156                     1622751                     0                           0                           
GPU 7           107.138           0.000        0.000        0.000        2727636                     2197728                     0                           0                           
GPU 0           102.366           0.000        0.000        0.000        299335                      3320126                     0                           0                           
GPU 1           104.197           0.000        0.000        0.000        3794758                     302953                      0                           0                           
GPU 2           103.329           0.000        0.000        0.000        4406474                     3612397                     0                           0                           
GPU 3           101.820           0.000        0.000        0.000        4784226                     1115123                     0                           0                           
GPU 4           101.599           0.000        0.000        0.000        2563938                     2096755                     0                           0                           
GPU 5           105.415           0.000        0.000        0.000        2552031                     2473951                     0                           0                           
GPU 6           106.078           0.000        0.000        0.000        3899134                     1622751                     0                           0                           
GPU 7           107.138           0.000        0.000        0.000        2727636                     1163074                     0                           0                           
GPU 0           102.281           0.000        0.000        0.000        3712712                     3063750                     0                           0                           
GPU 1           103.978           0.000        0.000        0.000        514197                      309252                      0                           0                           
GPU 2           103.147           0.000        0.000        0.000        4472145                     3738920                     0                           0                           
GPU 3           101.807           0.000        0.000        0.000        2801360                     2293504                     0                           0                           
GPU 4           101.521           0.000        0.000        0.000        2187949                     1741343                     0                           0                           
GPU 5           105.319           0.000        0.000        0.000        1460258                     1104366                     0                           0                           
GPU 6           105.998           0.000        0.000        0.000        507366                      291421                      0                           0                           
GPU 7           107.053           0.000        0.000        0.000        470169                      3313127                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           102.281           0.000        0.000        0.000        276036                      3063750                     0                           0                           
GPU 1           103.825           0.000        0.000        0.000        3810927                     309252                      0                           0                           
GPU 2           103.147           0.000        0.000        0.000        657099                      3738920                     0                           0                           
GPU 3           101.807           0.000        0.000        0.000        2801360                     2577866                     0                           0                           
GPU 4           101.521           0.000        0.000        0.000        2187949                     3257595                     0                           0                           
GPU 5           105.319           0.000        0.000        0.000        1460258                     2990858                     0                           0                           
GPU 6           105.998           0.000        0.000        0.000        3965699                     291421                      0                           0                           
GPU 7           107.053           0.000        0.000        0.000        4107574                     264699                      0                           0                           
GPU 0           102.231           0.000        0.000        0.000        4060253                     3377866                     0                           0                           
GPU 1           103.889           0.000        0.000        0.000        490607                      281470                      0                           0                           
GPU 2           103.070           0.000        0.000        0.000        3945132                     3288774                     0                           0                           
GPU 3           101.673           0.000        0.000        0.000        591652                      384606                      0                           0                           
GPU 4           101.311           0.000        0.000        0.000        536205                      324448                      0                           0                           
GPU 5           105.156           0.000        0.000        0.000        506079                      288855                      0                           0                           
GPU 6           105.941           0.000        0.000        0.000        473297                      260497                      0                           0                           
GPU 7           106.761           0.000        0.000        0.000        470686                      3343398                     0                           0                           
GPU 0           102.265           0.000        0.000        0.000        287742                      95914                       0                           0                           
GPU 1           103.811           0.000        0.000        0.000        4027517                     3331455                     0                           0                           
GPU 2           103.128           0.000        0.000        0.000        1110593                     798521                      0                           0                           
GPU 3           101.641           0.000        0.000        0.000        3430596                     2822142                     0                           0                           
GPU 4           101.299           0.000        0.000        0.000        4006641                     3266534                     0                           0                           
GPU 5           105.106           0.000        0.000        0.000        4106254                     3343702                     0                           0                           
GPU 6           105.878           0.000        0.000        0.000        3890769                     3185787                     0                           0                           
GPU 7           106.682           0.000        0.000        0.000        4149147                     260502                      0                           0                           
GPU 0           102.124           0.000        0.000        0.000        4101912                     3400090                     0                           0                           
GPU 1           103.757           0.000        0.000        0.000        285661                      100112                      0                           0                           
GPU 2           103.084           0.000        0.000        0.000        3385125                     2806765                     0                           0                           
GPU 3           101.701           0.000        0.000        0.000        544547                      342453                      0                           0                           
GPU 4           101.124           0.000        0.000        0.000        508952                      298243                      0                           0                           
GPU 5           104.915           0.000        0.000        0.000        469632                      257354                      0                           0                           
GPU 6           105.705           0.000        0.000        0.000        472252                      255781                      0                           0                           
GPU 7           106.703           0.000        0.000        0.000        448668                      3378651                     0                           0                           
GPU 0           102.128           0.000        0.000        0.000        2440241                     1968528                     0                           0                           
GPU 1           103.636           0.000        0.000        0.000        4198172                     3535165                     0                           0                           
GPU 2           103.073           0.000        0.000        0.000        2563586                     2070405                     0                           0                           
GPU 3           101.758           0.000        0.000        0.000        3853011                     3198875                     0                           0                           
GPU 4           101.167           0.000        0.000        0.000        4079967                     3425306                     0                           0                           
GPU 5           104.967           0.000        0.000        0.000        4091878                     3435668                     0                           0                           
GPU 6           105.743           0.000        0.000        0.000        4087918                     3443809                     0                           0                           
GPU 7           106.698           0.000        0.000        0.000        4033902                     233244                      0                           0                           
GPU 0           102.128           0.000        0.000        0.000        2440241                     1968528                     0                           0                           
GPU 1           103.557           0.000        0.000        0.000        2776427                     3535165                     0                           0                           
GPU 2           103.073           0.000        0.000        0.000        2563586                     2070405                     0                           0                           
GPU 3           101.758           0.000        0.000        0.000        3853011                     315539                      0                           0                           
GPU 4           101.167           0.000        0.000        0.000        4079967                     3425306                     0                           0                           
GPU 5           104.967           0.000        0.000        0.000        4091878                     3435668                     0                           0                           
GPU 6           105.743           0.000        0.000        0.000        1880459                     3443809                     0                           0                           
GPU 7           106.698           0.000        0.000        0.000        4033902                     3386570                     0                           0                           
GPU 0           101.864           0.000        0.000        0.000        514767                      306134                      0                           0                           
GPU 1           103.581           0.000        0.000        0.000        512616                      305054                      0                           0                           
GPU 2           102.990           0.000        0.000        0.000        3808917                     3126488                     0                           0                           
GPU 3           101.620           0.000        0.000        0.000        4000332                     3305306                     0                           0                           
GPU 4           101.129           0.000        0.000        0.000        4807122                     3947514                     0                           0                           
GPU 5           104.855           0.000        0.000        0.000        3356376                     2733976                     0                           0                           
GPU 6           105.539           0.000        0.000        0.000        2156847                     1697174                     0                           0                           
GPU 7           106.640           0.000        0.000        0.000        2181492                     1508309                     0                           0                           
GPU 0           101.900           0.000        0.000        0.000        3907439                     3198806                     0                           0                           
GPU 1           103.683           0.000        0.000        0.000        3819819                     3139505                     0                           0                           
GPU 2           102.950           0.000        0.000        0.000        517342                      309252                      0                           0                           
GPU 3           101.588           0.000        0.000        0.000        283047                      95921                       0                           0                           
GPU 4           101.107           0.000        0.000        0.000        833837                      544680                      0                           0                           
GPU 5           104.821           0.000        0.000        0.000        1613481                     1196352                     0                           0                           
GPU 6           105.526           0.000        0.000        0.000        2361241                     1857020                     0                           0                           
GPU 7           106.624           0.000        0.000        0.000        2786368                     1713431                     0                           0                           
GPU 0           101.806           0.000        0.000        0.000        512603                      302425                      0                           0                           
GPU 1           103.727           0.000        0.000        0.000        513665                      306102                      0                           0                           
GPU 2           102.762           0.000        0.000        0.000        3779352                     3108492                     0                           0                           
GPU 3           101.491           0.000        0.000        0.000        4065866                     3348822                     0                           0                           
GPU 4           101.069           0.000        0.000        0.000        4567331                     3745067                     0                           0                           
GPU 5           104.727           0.000        0.000        0.000        3403075                     2749847                     0                           0                           
GPU 6           105.475           0.000        0.000        0.000        2140594                     1683018                     0                           0                           
GPU 7           106.663           0.000        0.000        0.000        1972871                     2187267                     0                           0                           
GPU 0           101.825           0.000        0.000        0.000        3875359                     3178801                     0                           0                           
GPU 1           103.646           0.000        0.000        0.000        3816295                     3132811                     0                           0                           
GPU 2           102.774           0.000        0.000        0.000        514208                      307686                      0                           0                           
GPU 3           101.420           0.000        0.000        0.000        280428                      94873                       0                           0                           
GPU 4           101.134           0.000        0.000        0.000        550351                      303050                      0                           0                           
GPU 5           104.681           0.000        0.000        0.000        1618274                     1201148                     0                           0                           
GPU 6           105.477           0.000        0.000        0.000        2375955                     1857050                     0                           0                           
GPU 7           106.604           0.000        0.000        0.000        2567799                     1536785                     0                           0                           
GPU 0           101.749           0.000        0.000        0.000        519418                      312384                      0                           0                           
GPU 1           103.749           0.000        0.000        0.000        515757                      307672                      0                           0                           
GPU 2           102.607           0.000        0.000        0.000        3791678                     3112908                     0                           0                           
GPU 3           101.448           0.000        0.000        0.000        4010729                     3308903                     0                           0                           
GPU 4           101.022           0.000        0.000        0.000        4501033                     3686899                     0                           0                           
GPU 5           104.577           0.000        0.000        0.000        3433802                     2779932                     0                           0                           
GPU 6           105.433           0.000        0.000        0.000        2144684                     1689227                     0                           0                           
GPU 7           106.452           0.000        0.000        0.000        2185736                     1990713                     0                           0                           
GPU 0           101.796           0.000        0.000        0.000        3882744                     3185653                     0                           0                           
GPU 1           103.655           0.000        0.000        0.000        3848759                     3155322                     0                           0                           
GPU 2           102.672           0.000        0.000        0.000        516300                      309255                      0                           0                           
GPU 3           101.437           0.000        0.000        0.000        284610                      98014                       0                           0                           
GPU 4           101.083           0.000        0.000        0.000        249207                      51461                       0                           0                           
GPU 5           104.508           0.000        0.000        0.000        1569204                     1176139                     0                           0                           
GPU 6           105.306           0.000        0.000        0.000        2385360                     1862793                     0                           0                           
GPU 7           106.368           0.000        0.000        0.000        2530634                     1713470                     0                           0                           
GPU 0           101.761           0.000        0.000        0.000        520996                      313960                      0                           0                           
GPU 1           103.564           0.000        0.000        0.000        514717                      307153                      0                           0                           
GPU 2           102.592           0.000        0.000        0.000        3863451                     3162149                     0                           0                           
GPU 3           101.395           0.000        0.000        0.000        4016109                     3316356                     0                           0                           
GPU 4           100.915           0.000        0.000        0.000        4886885                     4004555                     0                           0                           
GPU 5           104.449           0.000        0.000        0.000        3391231                     2749806                     0                           0                           
GPU 6           105.242           0.000        0.000        0.000        2168941                     1707163                     0                           0                           
GPU 7           106.210           0.000        0.000        0.000        2180638                     1968853                     0                           0                           
GPU 0           101.741           0.000        0.000        0.000        4246326                     3441819                     0                           0                           
GPU 1           103.669           0.000        0.000        0.000        4156565                     3378716                     0                           0                           
GPU 2           102.614           0.000        0.000        0.000        519959                      307153                      0                           0                           
GPU 3           101.407           0.000        0.000        0.000        278847                      95919                       0                           0                           
GPU 4           100.932           0.000        0.000        0.000        677466                      421505                      0                           0                           
GPU 5           104.392           0.000        0.000        0.000        1075285                     762133                      0                           0                           
GPU 6           105.086           0.000        0.000        0.000        2085571                     1647386                     0                           0                           
GPU 7           106.191           0.000        0.000        0.000        2222899                     1721446                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           101.697           0.000        0.000        0.000        509452                      298753                      0                           0                           
GPU 1           103.515           0.000        0.000        0.000        508423                      304005                      0                           0                           
GPU 2           102.538           0.000        0.000        0.000        4137147                     3370310                     0                           0                           
GPU 3           101.347           0.000        0.000        0.000        4346918                     3564431                     0                           0                           
GPU 4           100.805           0.000        0.000        0.000        4430172                     3730465                     0                           0                           
GPU 5           104.390           0.000        0.000        0.000        3354555                     2788474                     0                           0                           
GPU 6           105.036           0.000        0.000        0.000        2174688                     1741742                     0                           0                           
GPU 7           106.205           0.000        0.000        0.000        2005423                     1761651                     0                           0                           
GPU 0           101.697           0.000        0.000        0.000        4244482                     298753                      0                           0                           
GPU 1           103.363           0.000        0.000        0.000        4130821                     304005                      0                           0                           
GPU 2           102.538           0.000        0.000        0.000        512613                      3370310                     0                           0                           
GPU 3           101.399           0.000        0.000        0.000        4346918                     93823                       0                           0                           
GPU 4           100.805           0.000        0.000        0.000        640344                      391806                      0                           0                           
GPU 5           104.390           0.000        0.000        0.000        3354555                     1212103                     0                           0                           
GPU 6           105.036           0.000        0.000        0.000        2699510                     2185916                     0                           0                           
GPU 7           106.205           0.000        0.000        0.000        2743496                     1600774                     0                           0                           
GPU 0           101.597           0.000        0.000        0.000        508401                      297179                      0                           0                           
GPU 1           103.438           0.000        0.000        0.000        507374                      301908                      0                           0                           
GPU 2           102.517           0.000        0.000        0.000        4185195                     3408431                     0                           0                           
GPU 3           101.339           0.000        0.000        0.000        4421234                     3603554                     0                           0                           
GPU 4           100.700           0.000        0.000        0.000        4417231                     3701118                     0                           0                           
GPU 5           104.253           0.000        0.000        0.000        3168004                     2617616                     0                           0                           
GPU 6           104.986           0.000        0.000        0.000        1542053                     1205023                     0                           0                           
GPU 7           106.226           0.000        0.000        0.000        1508001                     2217332                     0                           0                           
GPU 0           101.538           0.000        0.000        0.000        3870750                     3178889                     0                           0                           
GPU 1           103.305           0.000        0.000        0.000        3816736                     3151087                     0                           0                           
GPU 2           102.563           0.000        0.000        0.000        481686                      275174                      0                           0                           
GPU 3           101.259           0.000        0.000        0.000        260505                      75478                       0                           0                           
GPU 4           100.742           0.000        0.000        0.000        764784                      479836                      0                           0                           
GPU 5           104.248           0.000        0.000        0.000        2098770                     1620486                     0                           0                           
GPU 6           105.021           0.000        0.000        0.000        3463059                     2785333                     0                           0                           
GPU 7           106.127           0.000        0.000        0.000        4163258                     1170443                     0                           0                           
GPU 0           101.463           0.000        0.000        0.000        517316                      306616                      0                           0                           
GPU 1           103.124           0.000        0.000        0.000        520468                      309241                      0                           0                           
GPU 2           102.548           0.000        0.000        0.000        3820575                     3147559                     0                           0                           
GPU 3           101.234           0.000        0.000        0.000        4061161                     3359316                     0                           0                           
GPU 4           100.659           0.000        0.000        0.000        4269575                     3505466                     0                           0                           
GPU 5           104.119           0.000        0.000        0.000        2691511                     2156878                     0                           0                           
GPU 6           104.977           0.000        0.000        0.000        1073961                     778870                      0                           0                           
GPU 7           106.158           0.000        0.000        0.000        505284                      3358176                     0                           0                           
GPU 0           101.432           0.000        0.000        0.000        3873359                     3194080                     0                           0                           
GPU 1           103.279           0.000        0.000        0.000        3842574                     3166939                     0                           0                           
GPU 2           102.429           0.000        0.000        0.000        487461                      277276                      0                           0                           
GPU 3           101.183           0.000        0.000        0.000        264696                      74429                       0                           0                           
GPU 4           100.712           0.000        0.000        0.000        882004                      589432                      0                           0                           
GPU 5           104.160           0.000        0.000        0.000        2503117                     1967639                     0                           0                           
GPU 6           104.984           0.000        0.000        0.000        4007029                     3255416                     0                           0                           
GPU 7           106.121           0.000        0.000        0.000        4176269                     297195                      0                           0                           
GPU 0           101.336           0.000        0.000        0.000        490590                      281460                      0                           0                           
GPU 1           103.283           0.000        0.000        0.000        486399                      280937                      0                           0                           
